sofifa_id,overall
220814,84.69532012939453
230658,83.42388153076172
202556,84.42654418945312
209658,84.56282043457031
212194,83.54898071289062
213345,83.72811126708984
206113,83.3982162475586
216594,83.70442199707031
192563,83.7887191772461
198706,83.2868423461914
212462,84.04991912841797
236583,82.92660522460938
198176,83.93780517578125
201995,84.08573150634766
120533,84.6848373413086
162347,83.4885482788086
167628,83.892578125
168435,83.85199737548828
171877,83.77837371826172
172879,83.90701293945312
176266,83.40190887451172
176635,84.44229888916016
177610,84.75373840332031
177683,83.75315856933594
180930,83.45985412597656
181291,83.56936645507812
181458,83.65077209472656
181783,83.49677276611328
181872,85.38997650146484
183907,84.93527221679688
184432,84.09906768798828
185020,83.81396484375
186942,84.14313507080078
187961,83.81962585449219
188377,84.26614379882812
190286,83.27532958984375
190483,84.25767517089844
197965,84.01138305664062
199434,83.9014663696289
200647,83.73433685302734
204485,84.15177154541016
205678,83.19032287597656
207863,83.92251586914062
226271,82.57811737060547
210413,82.97259521484375
226226,82.11754608154297
231281,82.15418243408203
232432,82.54444885253906
205175,83.02411651611328
211300,83.05665588378906
212523,82.5728530883789
213331,83.37334442138672
219683,83.37945556640625
221087,82.21566009521484
224411,82.73788452148438
226110,82.01862335205078
229237,82.9720458984375
231677,82.74432373046875
203574,83.34735107421875
210008,83.12889862060547
210035,82.17813110351562
212188,83.05982971191406
213565,83.11279296875
220793,82.76117706298828
220834,83.24549102783203
200458,82.97005462646484
202166,83.12564086914062
204935,82.94357299804688
208418,82.85094451904297
224179,82.1170883178711
192984,82.87767791748047
198717,82.1247329711914
200454,82.54534149169922
201153,82.65523529052734
205693,82.4900131225586
207566,83.00613403320312
212404,82.88522338867188
217940,82.2743911743164
188152,82.82682800292969
188943,82.81272888183594
198141,83.17012023925781
198950,82.31055450439453
199987,82.98710632324219
200949,83.45936584472656
204970,83.00696563720703
205498,82.70697784423828
1179,83.94453430175781
5479,82.99248504638672
104389,82.10031127929688
139720,83.08483123779297
157481,83.02159881591797
159261,81.69649505615234
163587,82.70081329345703
167397,83.13874816894531
168609,82.64022827148438
169416,83.05099487304688
170481,82.77120971679688
178005,82.84607696533203
178518,83.33455657958984
178562,82.49732208251953
179844,83.41160583496094
179846,83.1261978149414
179944,83.09571838378906
183574,82.91819763183594
183711,82.60369873046875
184484,83.15692901611328
186561,83.06299591064453
190584,82.37908935546875
190815,82.87437438964844
190941,83.03544616699219
192366,83.31240844726562
193082,83.1010513305664
193474,82.97374725341797
195365,82.37287902832031
198329,82.66556549072266
199042,82.80579376220703
199451,82.90042877197266
199845,82.95794677734375
200888,82.70394134521484
216354,82.72594451904297
230294,82.52703094482422
230375,82.33301544189453
230481,82.54224395751953
230142,81.43268585205078
229906,81.5434341430664
230666,82.0770263671875
207410,82.36085510253906
208596,82.3751220703125
212151,81.61087799072266
220971,81.65077209472656
223959,81.70928955078125
224293,81.26789093017578
225850,82.02824401855469
225953,81.62493896484375
226753,81.86886596679688
227928,82.65162658691406
193105,82.52588653564453
198009,82.80850982666016
211320,82.24761962890625
214997,81.59539794921875
216201,81.95187377929688
221992,81.75267028808594
227055,81.93025970458984
200726,82.41539001464844
209989,82.4101791381836
211748,81.8251953125
197061,82.10859680175781
202651,82.01283264160156
204639,82.47602081298828
205452,82.38723754882812
209960,81.74858093261719
210243,82.19998168945312
211256,81.93013000488281
223952,81.63168334960938
178750,82.61896514892578
189575,81.62550354003906
192318,83.53680419921875
193283,82.11427307128906
193698,82.37386322021484
195093,81.99421691894531
199564,82.27037048339844
200536,81.50646209716797
200610,81.70429229736328
200724,82.77532196044922
201305,82.44220733642578
202562,81.90430450439453
203263,81.9273452758789
203486,81.89419555664062
208448,82.00846862792969
208574,81.90874481201172
216409,81.77559661865234
216547,81.6971664428711
24630,81.57857513427734
53302,82.47193145751953
106231,82.5467529296875
146536,81.73074340820312
146562,81.71648406982422
156519,82.16014862060547
158963,81.7310791015625
164835,81.70278930664062
168354,81.5228500366211
178088,82.04171752929688
178509,82.0038833618164
179645,82.23900604248047
180403,82.43073272705078
181786,81.46709442138672
184200,82.1082992553711
184941,82.87025451660156
184942,82.06819915771484
185103,81.7955551147461
186627,82.06187438964844
187754,81.90605926513672
188803,81.81829833984375
189068,82.2898178100586
189125,82.0558853149414
189505,82.0640640258789
189805,81.70601654052734
190813,81.27826690673828
191740,82.77149963378906
193348,82.13044738769531
193525,82.05423736572266
197655,82.1092529296875
198951,81.8909683227539
202371,81.54401397705078
202857,81.9352798461914
207494,81.7820053100586
208808,81.88809204101562
208830,82.19193267822266
215333,81.68994140625
216475,81.7458724975586
230168,81.60316467285156
230225,80.9157485961914
230258,81.7961196899414
245309,78.520751953125
245313,79.6215591430664
231478,81.02684020996094
234906,80.8873062133789
235569,81.1063461303711
240130,81.3370132446289
205659,80.53679656982422
221363,81.00062561035156
221660,81.38892364501953
222509,81.070068359375
226456,80.83724975585938
208333,81.80977630615234
211688,81.27704620361328
236632,80.35830688476562
210406,81.25480651855469
215316,81.20611572265625
199503,81.03742980957031
201400,81.21498107910156
201455,81.4825439453125
204923,81.0686264038086
205988,81.0872802734375
207877,81.01895904541016
208135,80.74605560302734
226790,80.66181945800781
200316,80.89106750488281
204638,81.03764343261719
206467,81.16590881347656
207791,80.75257873535156
207807,80.64440155029297
207862,80.8829116821289
209889,81.064208984375
212814,80.93075561523438
213874,80.88955688476562
216145,80.6027603149414
216352,80.7770004272461
190544,80.90838623046875
193165,81.11082458496094
199575,81.13294219970703
204120,81.29403686523438
206304,80.66233825683594
208093,80.68022155761719
223689,80.8817367553711
20775,81.43587493896484
112316,81.250244140625
138412,81.13133239746094
142707,80.30717468261719
159145,80.80066680908203
162240,81.38528442382812
162895,81.5904541015625
163489,80.81208801269531
165229,81.19993591308594
168530,80.3545150756836
169195,80.7563705444336
171791,80.67011260986328
171897,81.25762939453125
173771,81.56278228759766
176600,80.70899200439453
177388,80.69224548339844
177600,80.78453826904297
178086,80.9775619506836
179784,81.16792297363281
182494,80.99346160888672
183394,81.54474639892578
183498,80.76167297363281
184134,80.94893646240234
184144,81.02865600585938
184431,81.11216735839844
185221,81.38179779052734
188829,81.40264129638672
191202,81.28579711914062
192638,81.09304809570312
192883,80.78214263916016
194022,80.90899658203125
203551,81.14634704589844
204399,80.47956085205078
207471,80.73583221435547
208618,81.0782241821289
216194,81.10792541503906
224334,80.9118423461914
230271,80.5186538696289
245299,79.10368347167969
245304,79.15074157714844
245305,77.72483825683594
251700,79.78398895263672
242444,80.86911010742188
224232,80.7159423828125
225100,80.20154571533203
213661,80.38787078857422
215698,79.86051177978516
216393,80.02070617675781
229668,80.11125183105469
234153,80.19471740722656
220477,80.37327575683594
222400,79.62570190429688
223113,79.219482421875
224458,79.88487243652344
226161,79.70570373535156
228618,80.5250244140625
236679,79.25547790527344
239818,79.51632690429688
241671,79.14588928222656
203747,80.28713989257812
204884,80.32141876220703
211591,79.78450775146484
211990,80.00238037109375
212623,79.6937026977539
212692,79.7881851196289
215330,80.0074234008789
219809,80.40007781982422
226168,79.82974243164062
234035,80.14554595947266
239207,79.69327545166016
202648,80.11306762695312
204311,79.87330627441406
207439,80.3373031616211
208920,79.99246215820312
210864,80.44857788085938
211575,79.99207305908203
215785,79.9001235961914
222028,80.10338592529297
223874,79.72651672363281
227950,79.67130279541016
242348,80.09894561767578
193352,80.28800201416016
198784,80.36383056640625
199823,79.76229095458984
201143,80.27220153808594
202477,80.49247741699219
205069,80.27367401123047
205849,80.37149810791016
207599,80.35016632080078
210513,80.15494537353516
210617,80.06663513183594
215223,80.11164855957031
220018,79.92362976074219
225508,79.89045715332031
230977,79.95106506347656
235374,79.29757690429688
188988,80.13736724853516
190778,80.9110336303711
199005,79.773193359375
199577,80.3329849243164
200155,79.7913818359375
201922,79.9667739868164
205362,80.18497467041016
208141,79.93701934814453
196978,79.78782653808594
198118,80.6519775390625
203483,79.80579376220703
203605,79.93927764892578
204024,80.1920166015625
204525,80.44097900390625
205070,79.68726348876953
206545,79.82815551757812
208128,79.59105682373047
208498,80.19415283203125
210665,80.03379821777344
219985,80.09882354736328
220407,79.8244400024414
227290,79.1788558959961
45186,79.69962310791016
54050,80.0626449584961
110677,79.47522735595703
139068,79.75355529785156
142754,80.97686767578125
146748,79.85279846191406
148119,80.03752899169922
153244,79.73027038574219
154472,78.91912841796875
158121,79.84077453613281
159147,80.06529235839844
163155,79.58013916015625
163264,80.24430847167969
163705,80.51669311523438
164029,79.1670150756836
165109,79.8299560546875
169595,80.71123504638672
170368,79.65180206298828
171579,79.74195861816406
171919,79.7357177734375
172522,80.44158935546875
173373,80.1772689819336
175379,79.73101806640625
176376,79.69884490966797
176550,79.93862915039062
176930,79.26142883300781
177326,79.93911743164062
177457,80.3913345336914
177458,80.1865463256836
178213,79.72850799560547
178424,79.67085266113281
179783,79.96456146240234
179847,79.98750305175781
181098,79.58467102050781
182002,79.89556121826172
183900,80.08393096923828
184252,79.84831237792969
184881,80.05520629882812
186345,80.14097595214844
186547,80.4813003540039
187052,79.91131591796875
187072,80.19307708740234
187491,79.9373779296875
187936,80.099365234375
189271,80.06714630126953
189362,79.92920684814453
189712,80.36767578125
189881,80.44580841064453
190547,79.86551666259766
190972,79.89460754394531
192593,80.3995361328125
192641,79.93971252441406
193061,80.00875854492188
193738,80.06433868408203
194879,80.00226593017578
195086,80.2221908569336
196889,79.45745086669922
199110,79.9766616821289
199206,80.11589050292969
199416,79.72029113769531
200260,79.89334106445312
200315,79.70629119873047
201119,79.94438171386719
201454,80.28651428222656
201956,80.34201049804688
202685,79.79882049560547
203890,80.1397933959961
203895,79.55812072753906
204838,79.95523834228516
205525,79.37586212158203
206413,79.8831558227539
214584,79.36344909667969
215057,79.70919036865234
222943,79.51835632324219
223578,79.86872863769531
227536,79.87700653076172
230234,79.35489654541016
230347,79.91374969482422
245294,77.95010375976562
245300,78.40997314453125
245308,78.39347076416016
238794,80.00886535644531
227535,79.54441833496094
233927,79.52643585205078
229880,79.72874450683594
231691,78.92466735839844
237678,78.6939468383789
225193,79.1946029663086
228092,78.77870178222656
228251,79.17398834228516
235805,79.03878784179688
244260,78.93480682373047
213160,79.36748504638672
216388,78.95771026611328
224254,79.13955688476562
226229,78.8851547241211
227796,79.06877899169922
230938,79.0340805053711
235212,78.45318603515625
235424,78.92158508300781
235945,78.152587890625
238476,78.69193267822266
244369,79.06413269042969
210315,78.7845230102539
213666,78.66890716552734
216435,78.55467987060547
220182,79.35575103759766
222331,79.30597686767578
225663,78.71861267089844
225711,79.2308120727539
226851,79.39910888671875
229167,79.21517944335938
229984,78.85223388671875
232381,78.4173583984375
236792,78.66764831542969
241184,79.4705810546875
205569,79.1500015258789
208330,79.20246124267578
210411,79.20642852783203
212977,79.09931182861328
213655,78.91761779785156
214947,79.29190826416016
220253,79.1556167602539
220651,79.2613754272461
220697,78.888916015625
228941,78.60542297363281
231943,79.04359436035156
232862,79.07044982910156
233419,79.18273162841797
202335,79.71347045898438
207421,79.02241516113281
210455,79.15926361083984
210896,78.89959716796875
213991,79.13709259033203
216643,79.15398406982422
228336,78.57052612304688
192816,79.24049377441406
199189,78.99494934082031
201377,79.73318481445312
202695,79.46485137939453
203775,78.86912536621094
203841,79.0956802368164
204082,79.32511138916016
204529,78.98967742919922
206511,79.18545532226562
207993,79.30101776123047
210047,79.75287628173828
213516,78.79979705810547
215353,79.05585479736328
221639,78.87328338623047
223597,79.28076171875
228229,79.84634399414062
192227,79.92510986328125
193601,79.3513412475586
202429,78.95172119140625
202750,79.26049041748047
205923,79.57125854492188
209297,79.55946350097656
218066,78.56407165527344
219693,78.76962280273438
224069,78.74767303466797
229909,78.07669830322266
231969,78.68382263183594
183285,79.75707244873047
185422,79.26634979248047
193408,79.00264739990234
194222,79.52252960205078
194957,79.43955993652344
197853,79.34014892578125
202884,79.37537384033203
204105,79.21647644042969
204259,79.45521545410156
205407,79.37419891357422
205686,79.29893493652344
205976,79.00456237792969
208004,79.27991485595703
216150,79.23260498046875
221445,79.11812591552734
113422,79.66243743896484
124375,79.27128601074219
140293,78.73932647705078
158232,79.15699005126953
158625,78.90316009521484
158626,79.12696838378906
159065,79.65658569335938
161956,79.91021728515625
166706,79.11271667480469
169588,79.11483764648438
172114,78.86322784423828
172862,78.83393859863281
173208,79.28224182128906
173221,79.15310668945312
173521,79.28675079345703
173909,79.17801666259766
176915,78.74569702148438
176919,79.56792449951172
177604,78.9644546508789
177633,78.93263244628906
178085,78.74557495117188
178311,78.97639465332031
178415,78.94264221191406
180216,79.47090148925781
180819,78.98463439941406
182212,78.86285400390625
182945,78.8676986694336
183512,79.53836822509766
184949,78.8066177368164
185239,79.47541046142578
185431,78.7854995727539
186537,78.89200592041016
186569,79.20210266113281
186832,79.52267456054688
188081,79.32908630371094
188427,79.0904769897461
189250,79.08213806152344
189358,79.07069396972656
189461,79.02494049072266
189690,78.76795959472656
190143,79.46025848388672
190264,79.22159576416016
191180,78.6298599243164
191687,78.85749816894531
192492,78.42326354980469
192598,78.98458862304688
192678,78.94972229003906
192679,79.41920471191406
192789,79.09235382080078
193152,78.86881256103516
193469,79.18791198730469
194728,78.41694641113281
194794,79.28349304199219
194845,79.1319351196289
196432,78.68736267089844
197083,78.25568389892578
199304,78.82815551757812
199393,78.73530578613281
199715,79.44786834716797
201144,78.9335708618164
201325,79.22057342529297
203757,79.01536560058594
203843,79.07274627685547
204277,78.8704833984375
204614,78.8436050415039
205114,78.87620544433594
206225,79.00028228759766
207664,78.5330810546875
208230,79.28431701660156
208334,79.18284606933594
211241,78.52259826660156
213761,78.76359558105469
215061,78.84194946289062
215135,78.48448181152344
221540,79.26475524902344
222709,78.94114685058594
224116,78.80862426757812
227476,78.75109100341797
229788,79.52129364013672
230201,78.6595230102539
230212,79.1685791015625
230251,79.01083374023438
230312,78.50885009765625
230498,78.94808197021484
245298,78.0580062866211
245302,78.44229888916016
245306,76.7787094116211
245315,78.36518096923828
225116,78.27876281738281
235353,78.39453125
234378,78.30500793457031
234943,78.08287811279297
235926,77.60090637207031
242236,78.20624542236328
224221,78.43714141845703
229261,78.9783935546875
231633,78.60858917236328
234045,77.58538055419922
234612,77.95448303222656
235889,77.70851135253906
222665,78.12390899658203
225085,77.80867004394531
225309,77.8965835571289
227813,78.55314636230469
236461,77.50443267822266
205201,78.29944610595703
208268,78.09919738769531
212501,79.11222076416016
218339,78.13006591796875
221491,78.12605285644531
223334,77.53925323486328
226766,77.58910369873047
229773,77.61940002441406
236295,78.12395477294922
237239,78.15693664550781
239433,78.36784362792969
240289,78.485107421875
203042,78.80216217041016
208777,78.49500274658203
209519,78.01759338378906
212616,78.50476837158203
212626,77.58859252929688
212811,78.26220703125
213135,77.93556213378906
213629,78.1436996459961
214092,77.8460693359375
214394,77.07930755615234
214979,77.27100372314453
215399,78.58503723144531
219792,77.75643920898438
220523,78.36770629882812
224309,77.64761352539062
227234,78.61092376708984
231887,77.82469177246094
199439,78.1679458618164
203487,78.24639129638672
203535,78.04871368408203
205192,78.80867004394531
205193,77.77703857421875
207948,78.2662353515625
211382,77.9173355102539
212150,78.1990737915039
212442,78.34566497802734
213732,78.2606430053711
215716,77.48017120361328
219145,77.84963989257812
225126,77.5087661743164
233096,77.60774230957031
234226,77.67951965332031
199641,78.0576171875
200353,77.74407196044922
201519,78.11524200439453
203965,78.1589584350586
205391,78.75528717041016
205402,78.24366760253906
210935,78.1667251586914
212153,77.81143188476562
215256,78.43215942382812
215590,78.02442169189453
220093,78.87455749511719
225997,77.86608123779297
226377,78.32073974609375
187598,79.00408935546875
192622,78.64141845703125
197948,78.6223373413086
199915,78.44023132324219
200677,78.63919067382812
202642,78.1277084350586
203980,78.24632263183594
208449,77.81368255615234
208620,77.76058197021484
211368,77.8436508178711
228236,78.23136901855469
236690,78.42483520507812
188942,79.2330551147461
190324,78.6109390258789
193983,77.68318939208984
195668,77.71031188964844
198031,77.7607421875
199069,77.81071472167969
200318,78.09276580810547
201417,77.99268341064453
201505,78.87152862548828
202024,77.8592758178711
202325,78.00718688964844
202789,77.8163833618164
202849,78.13508605957031
209288,77.94156646728516
210324,77.48302459716797
212096,77.72332763671875
213388,77.80651092529297
213400,77.30256652832031
215466,78.21983337402344
216189,78.33621978759766
216655,78.02975463867188
220131,78.06773376464844
140233,78.04275512695312
143001,78.30924224853516
143121,78.1341552734375
144622,78.23844146728516
146296,77.90904998779297
146963,78.16983032226562
153177,78.01275634765625
153260,78.0083236694336
156432,77.95143127441406
156713,77.81674194335938
157301,78.27335357666016
157304,78.05039978027344
160741,78.10462188720703
165239,77.93938446044922
165247,77.93944549560547
169115,77.93213653564453
169705,77.95198059082031
170370,78.1817626953125
170733,77.84758758544922
170797,78.26589965820312
170815,77.9103775024414
172175,77.8892593383789
172287,78.26008605957031
172316,78.25259399414062
172962,78.19461822509766
173306,78.45635223388672
173426,78.06917572021484
173432,78.4942855834961
173546,78.19882202148438
175254,78.2446517944336
176104,77.5219497680664
177392,77.86128234863281
177983,77.58380126953125
178224,78.24957275390625
178250,78.00285339355469
179560,78.24636840820312
179789,77.79395294189453
180334,77.95494842529297
180714,77.87614440917969
181820,78.31916046142578
182495,78.18897247314453
182744,78.04637908935547
183108,77.52948760986328
183125,78.03079986572266
183376,78.53636932373047
183426,78.04645538330078
183497,78.08748626708984
183580,78.10871124267578
183899,78.17852783203125
184069,77.96293640136719
184120,77.91551971435547
184826,78.2977523803711
185132,78.53514099121094
186146,78.19226837158203
186148,78.12189483642578
186905,78.03339385986328
187607,78.13048553466797
187924,77.72767639160156
188005,78.3964614868164
188041,77.97061920166016
188044,78.27999114990234
188388,78.10934448242188
188770,78.10771942138672
189156,77.9362564086914
189251,78.0928955078125
189423,78.11251068115234
189433,78.0707778930664
189560,78.47340393066406
189606,78.3442611694336
189681,78.41535186767578
189682,78.08536529541016
190149,77.96934509277344
190243,78.11703491210938
190456,78.06843566894531
190674,78.56871032714844
190717,77.98966979980469
190765,78.06023406982422
191076,77.95747375488281
192445,77.67088317871094
193011,77.88558959960938
193171,77.88699340820312
193361,77.72605895996094
193532,78.91002655029297
193886,78.06307220458984
194229,77.91172790527344
194932,77.88245391845703
195202,77.85601806640625
195586,78.20965576171875
197225,78.16194152832031
197242,78.26714324951172
198200,78.08084106445312
198949,77.37759399414062
199561,77.83425903320312
200215,77.63931274414062
201095,77.93255615234375
201508,77.74649810791016
201862,77.97351837158203
202054,77.95236206054688
202201,77.74871826171875
202851,77.87657928466797
202935,77.83490753173828
203299,77.90664672851562
204385,77.6994857788086
205427,77.67100524902344
205705,77.41690826416016
205850,77.972900390625
207557,77.65473175048828
207939,78.05914306640625
208461,78.54304504394531
208520,77.84320068359375
213353,78.06636810302734
214040,78.04647064208984
214206,77.86502838134766
214766,78.0302505493164
215162,77.54900360107422
215998,78.0987548828125
216054,77.8185043334961
216373,78.05928039550781
216451,77.63275909423828
219576,78.34615325927734
223249,77.53543853759766
223627,77.71321105957031
225647,77.75421142578125
230184,77.95470428466797
230269,77.73104095458984
230360,78.01724243164062
230431,77.94596099853516
243238,77.76409149169922
245295,77.113525390625
245297,76.9559326171875
245303,77.56047821044922
229558,77.02227020263672
228413,77.39492797851562
228881,77.56636047363281
231521,76.8836898803711
232099,77.35620880126953
237715,76.51522064208984
220196,77.45744323730469
228819,77.05681610107422
235944,76.94156646728516
236355,77.45143127441406
240754,77.68058776855469
206517,76.78958129882812
222368,77.03914642333984
223033,77.3375244140625
226166,77.09501647949219
232411,77.25971221923828
238359,77.02770233154297
239053,76.59813690185547
239301,77.20332336425781
241095,76.65243530273438
245279,76.79374694824219
251573,77.26026153564453
216816,77.32559967041016
219932,77.0707015991211
220883,76.69871520996094
223197,76.904541015625
223273,77.26240539550781
223898,76.08785247802734
224294,77.05934143066406
224540,76.5481948852539
230965,77.90866088867188
234678,76.7554931640625
236401,76.95471954345703
236441,77.2168960571289
236791,77.12023162841797
237183,77.43413543701172
237238,76.51353454589844
239482,76.63262176513672
243686,76.94981384277344
210625,77.18233489990234
212196,77.0194320678711
220570,77.19632720947266
221479,76.73202514648438
222148,76.94081115722656
224030,76.54329681396484
225161,77.0688705444336
225375,77.53710174560547
228635,76.97383880615234
229764,76.59105682373047
235134,76.17089080810547
206516,77.30078125
206591,77.62816619873047
208450,77.09387969970703
210736,77.23109436035156
211354,76.94367218017578
212219,77.06794738769531
212602,77.27213287353516
212886,77.20394897460938
213013,77.2715072631836
213296,76.8385238647461
213648,76.79191589355469
214988,76.80752563476562
215689,76.80868530273438
216266,77.36677551269531
219391,77.127197265625
225201,76.54454040527344
226536,77.6557846069336
229857,76.51834106445312
230564,76.67684936523438
230578,76.66061401367188
232665,76.86669158935547
235813,76.4808120727539
204077,76.87036895751953
204612,76.52111053466797
210761,77.12940979003906
212888,77.22947692871094
223245,76.95758056640625
224196,77.25713348388672
226221,77.47293853759766
229636,76.8068618774414
198513,77.52346801757812
198719,77.22286224365234
200332,76.81220245361328
205632,76.76897430419922
207537,77.33101654052734
207790,77.10569763183594
211381,76.94652557373047
212187,77.37979888916016
212204,77.70703125
212245,77.12588500976562
214097,77.16338348388672
216258,76.74183654785156
216466,77.49976348876953
219258,77.2212142944336
220925,76.70044708251953
223058,76.89625549316406
225659,76.9478988647461
225878,76.52903747558594
234642,77.36869812011719
237556,76.97935485839844
189127,77.45240783691406
196934,77.26014709472656
200110,77.69763946533203
201939,77.26441192626953
202048,77.5141830444336
203030,77.59622192382812
203106,77.07743835449219
204240,77.78741455078125
204497,76.95597839355469
206652,76.76415252685547
216531,77.06462860107422
223724,76.85699462890625
226078,76.99427032470703
230020,77.12464904785156
189165,77.046142578125
192123,77.12945556640625
192557,77.37920379638672
193158,77.13151550292969
193198,77.00390625
194781,77.23570251464844
197891,76.89637756347656
199667,77.12537384033203
199767,76.78649139404297
200054,76.81140899658203
200228,77.76629638671875
201042,76.64067840576172
201315,77.6353759765625
201510,76.68058776855469
205431,76.51200866699219
205966,76.68094635009766
206058,76.8344497680664
208622,76.94587707519531
209981,76.98594665527344
211267,76.61346435546875
211454,76.59917449951172
216700,76.73806762695312
224933,76.63652038574219
230685,77.05150604248047
240493,77.04777526855469
244791,76.95082092285156
137351,76.95819854736328
140384,76.92221069335938
142902,77.0251693725586
146701,77.197998046875
146952,76.72884368896484
148803,77.16725158691406
150724,76.85856628417969
152554,77.02288055419922
152908,76.68917083740234
152993,76.99776458740234
152997,77.12481689453125
158133,77.28981018066406
158438,77.10350036621094
161754,77.55122375488281
162369,77.20002746582031
164376,77.1325912475586
164464,77.01319122314453
164468,77.09026336669922
164859,77.2909927368164
166072,77.11729431152344
171828,77.144287109375
172049,76.83003997802734
172143,76.69641876220703
172937,76.72863006591797
173474,76.77931213378906
174543,76.76834869384766
175895,76.74462127685547
176731,76.78802490234375
176733,77.22649383544922
176994,76.76134490966797
177358,76.83678436279297
178007,77.07139587402344
178322,77.2398681640625
178416,77.08625030517578
178614,76.84000396728516
179527,76.58052062988281
181262,76.78292083740234
182179,76.92509460449219
182941,76.73495483398438
183389,76.7718505859375
183427,77.1749038696289
183556,77.28396606445312
183666,77.2260971069336
183820,77.0205078125
183855,77.38623046875
183909,76.97924041748047
184089,76.99480438232422
184575,76.96656799316406
184858,76.61591339111328
184999,77.18611907958984
185174,76.81199645996094
185195,76.9335708618164
186132,76.91100311279297
186935,76.53129577636719
187570,76.44642639160156
187735,77.54214477539062
188042,77.07870483398438
188155,77.22247314453125
188955,76.86414337158203
189060,77.05531311035156
189280,77.33778381347656
189410,76.96469116210938
189506,77.06520080566406
190362,76.88654327392578
190875,77.36605072021484
191053,77.25021362304688
192270,76.57532501220703
192565,76.69051361083984
192708,76.63810729980469
192906,77.00774383544922
192991,76.61738586425781
193584,76.8264389038086
193839,77.25062561035156
194209,77.02908325195312
195096,76.88261413574219
197813,76.91336059570312
198077,76.9446029663086
198140,76.56751251220703
198368,76.76073455810547
198715,76.80552673339844
199354,76.95377349853516
199626,77.02273559570312
199737,77.16394805908203
199827,76.66693878173828
199986,76.71888732910156
200212,76.48747253417969
200630,76.72816467285156
201046,76.42009735107422
201049,76.82408905029297
201860,77.1064682006836
203886,76.92552947998047
204341,76.91667175292969
204691,76.89668273925781
205083,76.916015625
205633,76.8997573852539
205943,77.19290924072266
205965,76.88150787353516
206655,76.91704559326172
207707,76.99447631835938
207732,76.79974365234375
207894,77.15184020996094
208295,77.23712158203125
212067,77.1093521118164
212183,77.12112426757812
213432,76.57642364501953
215051,77.37995910644531
215071,77.06027221679688
215079,76.7142333984375
216065,76.39668273925781
217196,77.0090560913086
224031,76.59009552001953
226378,76.74542999267578
229624,76.74427795410156
230183,77.10155487060547
230379,77.014892578125
230463,76.95248413085938
230524,76.72744750976562
245301,76.04800415039062
245311,76.51006317138672
245324,76.71690368652344
245325,75.03701782226562
251696,76.33758544921875
237692,77.15541076660156
236610,75.95310974121094
243812,76.57337188720703
243952,76.2105712890625
234569,75.8568344116211
237629,76.27180480957031
225439,76.31332397460938
226491,76.46271514892578
229582,76.60843658447266
230899,76.44683837890625
232999,75.59056091308594
233556,76.2480697631836
236403,75.95423889160156
238744,77.09687042236328
239837,75.88373565673828
241486,76.4395751953125
243780,74.87229919433594
222357,76.00932312011719
222501,77.08907318115234
229862,75.8075180053711
231352,75.80143737792969
