,sofifa_id,short_name,player_positions,overall,age
143,172879,Sokratis,DF,84,30
144,176769,Jonas,ST,84,34
145,177388,D. Payet,CM,84,31
146,177610,Javi Martínez,CM,84,29
147,180403,Willian,ED,84,29
148,181783,M. Mandžukić,ST,84,32
149,183898,A. Di María,ED,84,30
150,185020,José Callejón,ED,84,31
151,188377,K. Walker,LD,84,28
152,190584,Illarramendi,CM,84,28
153,190941,L. Hrádecký,GK,84,28
154,192883,H. Mkhitaryan,CM,84,29
155,193082,J. Cuadrado,CD,84,30
156,230666,Gabriel Jesus,ST,83,21
157,206585,Kepa,GK,83,23
158,222737,Malcom,ED,83,21
159,207410,M. Kovačić,CM,83,24
160,211300,A. Martial,EI,83,22
161,213565,T. Lemar,CI,83,22
162,225850,P. Kimpembe,DF,83,22
163,202556,M. Depay,ST,83,24
164,209658,L. Goretzka,CM,83,23
165,212218,A. Laporte,DF,83,24
166,213331,J. Tah,DF,83,22
167,219683,C. Tolisso,CM,83,23
168,220971,N. Keïta,CM,83,23
169,200316,T. Horn,GK,83,25
170,210008,A. Rabiot,CM,83,23
171,210617,Samu Castillejo,CD,83,23
172,212188,T. Werner,ST,83,22
173,212198,Bruno Fernandes,CM,83,23
174,213345,K. Coman,CI,83,22
175,224411,Gonçalo Guedes,CI,83,21
176,195093,Willian José,ST,83,26
177,200888,Danilo Pereira,CM,83,26
178,201153,Morata,ST,83,25
179,202166,J. Draxler,CM,83,24
180,204639,S. Savić,DF,83,27
181,204935,J. Pickford,GK,83,24
182,206545,Manu Trigueros,CM,83,26
183,208418,Y. Carrasco,CI,83,24
184,200724,Nacho Fernández,DF,83,28
185,208093,Gerard Moreno,ST,83,26
186,179783,R. Fährmann,GK,83,29
187,193698,O. Baumann,GK,83,28
188,208808,Q. Promes,CI,83,26
189,24630,Pepe Reina,GK,83,35
190,53302,D. De Rossi,CM,83,34
191,106231,Aduriz,ST,83,37
192,163705,S. Mandanda,GK,83,33
193,168354,E. Viviano,GK,83,32
194,176266,Lucas Leiva,CM,83,31
195,178005,Rui Patrício,GK,83,30
196,178086,Adán,GK,83,31
197,178088,Juan Mata,CD,83,30
198,178562,E. Banega,CM,83,30
199,179944,David Luiz,DF,83,31
200,184942,Giuliano,CM,83,28
201,185221,Luiz Gustavo,CM,83,30
202,186627,M. Balotelli,ST,83,27
203,189068,B. Dost,ST,83,29
204,189358,S. Kagawa,CM,83,29
205,189712,K. Strootman,CM,83,28
206,190547,K. Glik,DF,83,30
207,192593,D. Subašić,GK,83,33
208,197965,Pizzi,CM,83,28
209,207863,Felipe,DF,83,29
210,208618,Lucas Vázquez,ED,83,27
211,230294,Louri Beretta,ST,83,26
212,230375,Josué Chiamulera,DF,83,26
213,230481,Ronaldo Cabrais,ED,83,26
214,230621,G. Donnarumma,GK,82,19
215,231443,O. Dembélé,ED,82,21
216,230658,Arthur,CM,82,21
217,210413,A. Romagnoli,DF,82,23
218,212523,Anderson Talisca,CM,82,24
219,213661,A. Christensen,DF,82,22
220,220440,C. Lenglet,DF,82,23
221,220814,L. Hernández,LI,82,22
222,229906,L. Bailey,CI,82,20
223,206113,S. Gnabry,CI,82,22
224,209989,T. Partey,CM,82,25
225,212194,J. Brandt,CI,82,22
226,198706,Luis Alberto,MP,82,25
227,201400,Rafinha,CM,82,25
228,202651,Suso,ED,82,24
229,203574,J. Stones,DF,82,24
230,208596,A. Belotti,ST,82,24
231,212404,F. Bernardeschi,CD,82,24
232,221087,Pau López,GK,82,23
233,225508,E. Bailly,DF,82,24
234,227055,Gelson Martins,CD,82,23
235,231866,Rodri,CM,82,22
236,208670,H. Ziyech,CM,82,25
237,211320,D. Rugani,DF,82,23
238,192318,M. Götze,CM,82,26
239,192984,K. Casteels,GK,82,26
240,198717,W. Zaha,MP,82,25
241,201455,G. Kondogbia,CM,82,25
242,201995,Felipe Anderson,CI,82,25
243,209297,Fred,CM,82,25
244,236583,J. Pavlenka,GK,82,26
245,192227,S. Mustafi,DF,82,26
246,203263,H. Maguire,DF,82,25
247,208448,E. Forsberg,CM,82,26
248,177683,Y. Sommer,GK,82,29
249,181291,G. Wijnaldum,CM,82,27
250,185239,O. Toprak,DF,82,28
251,186561,A. Ramsey,CM,82,27
252,188152,Oscar,CM,82,26
253,192638,Marcos Alonso,LI,82,27
254,193469,Víctor Ruiz,DF,82,29
255,197655,S. Coates,DF,82,27
256,198141,Bartra,DF,82,27
257,198951,C. Bakambu,ST,82,27
258,200949,Lucas,CD,82,25
259,201305,Gabriel Paulista,DF,82,27
260,202371,T. Meunier,LD,82,26
261,202685,S. Zaza,ST,82,27
262,203551,A. Florenzi,LD,82,27
263,207494,J. Lingard,CM,82,25
264,216194,Dani García,CM,82,28
265,216354,A. Kramarić,ST,82,27
266,216451,J. Seri,CM,82,26
267,5479,Casillas,GK,82,37
268,45186,Joaquín,CD,82,36
269,48940,P. Čech,GK,82,36
270,104389,R. Jarstein,GK,82,33
271,113422,David Villa,ST,82,36
272,146530,Dani Alves,LD,82,35
273,158963,L. Biglia,CM,82,32
274,163489,A. Consigli,GK,82,31
275,165229,L. Koscielny,DF,82,32
276,167905,A. Valencia,LD,82,32
277,168435,S. Sirigu,GK,82,31
278,168530,Jardel,DF,82,32
279,170481,E. Garay,DF,82,31
280,171897,A. Guardado,CM,82,31
281,172522,D. Wass,CM,82,29
282,173521,Marcano,DF,82,31
283,177413,A. Witsel,CM,82,29
284,177457,L. Bender,LD,82,29
285,178509,O. Giroud,ST,82,31
286,179847,F. Fazio,DF,82,31
287,181786,V. Ćorluka,DF,82,32
288,183280,A. Rami,DF,82,32
289,183376,L. Fejsa,CM,82,29
290,183498,M. Parolo,CM,82,33
291,183574,M. Kruse,MP,82,30
292,183711,J. Henderson,CM,82,28
293,184144,N. Gaitán,CM,82,30
294,184200,M. Arnautović,ST,82,29
295,184431,S. Giovinco,MP,82,31
296,185103,A. Kolarov,LI,82,32
297,186345,K. Trippier,LD,82,27
298,187754,Marlos,CD,82,30
299,187936,S. Nzonzi,CM,82,29
300,188803,Taison,CI,82,30
301,189125,G. Bonaventura,CM,82,28
302,189505,Pedro,ED,82,30
303,191180,J. Pastore,CM,82,29
304,191740,Ander Herrera,CM,82,28
305,193474,I. Gueye,CM,82,28
306,193525,Mário Fernandes,LD,82,27
307,195365,K. Kampl,CM,82,27
308,198164,Jonathan Viera,CM,82,28
309,199845,F. Acerbi,DF,82,30
310,199914,Allan,CM,82,27
311,205678,E. Višća,CD,82,28
312,207471,F. Vázquez,CM,82,29
313,207664,C. Bacca,ST,82,31
314,208830,J. Vardy,ST,82,31
315,230168,Raphaelito Anjos,GK,82,30
316,230225,Juiano Mestres,DF,82,34
317,230258,Rosberto Dourado,CM,82,30
318,231677,M. Rashford,EI,81,20
319,210035,Grimaldo,LI,81,22
320,204884,B. Mendy,LI,81,23
321,208135,A. Doucouré,CM,81,25
322,210514,João Cancelo,LD,81,24
323,216201,Williams,ST,81,24
324,203042,J. Butland,GK,81,25
325,210243,Ricardo Pereira,LD,81,24
326,215316,G. Rulli,GK,81,26
327,216267,A. Robertson,LI,81,24
328,226456,Pablo Fornals,CM,81,22
329,188988,M. Lanzini,CM,81,25
330,193105,A. Areola,GK,81,25
331,201377,J. Murillo,DF,81,26
332,204529,M. Batshuayi,ST,81,24
333,210864,E. Hysaj,LD,81,24
334,226271,Fabián,CM,81,22
335,189117,R. Bürki,GK,81,27
336,197853,S. Aurier,LD,81,25
337,199503,G. Xhaka,CM,81,25
338,200726,B. Lecomte,GK,81,27
339,203890,S. Vrsaljko,LD,81,26
340,204923,M. Sabitzer,CM,81,24
341,205362,M. Nastasić,DF,81,25
342,205452,A. Rüdiger,DF,81,25
343,205923,B. Davies,LI,81,25
344,207877,J. Martínez,ST,81,25
345,212814,João Mário,CM,81,25
346,190813,S. El Shaarawy,EI,81,25
347,193165,J. Corona,CD,81,25
348,197061,J. Matip,DF,81,26
349,199987,J. Cillessen,GK,81,29
350,200610,K. Volland,ST,81,25
351,202477,Deulofeu,CD,81,24
352,203486,T. Hazard,CI,81,25
353,189881,C. Smalling,DF,81,28
354,193348,X. Shaqiri,ED,81,26
355,195086,D. Lovren,DF,81,28
356,198950,Pablo Sarabia,CD,81,26
357,201454,F. Ghoulam,LI,81,27
358,204024,C. Kramer,CM,81,27
359,112316,J. Mathieu,DF,81,34
360,138412,J. Milner,CM,81,32
361,144622,Raffael,MP,81,33
362,150418,M. Gómez,ST,81,32
363,156519,H. Herrera,CM,81,28
364,157960,Manuel Fernandes,CI,81,32
365,159145,B. Gomis,ST,81,32
366,161956,Borja Valero,CM,81,33
367,162347,João Moutinho,CM,81,31
368,164468,G. Cahill,DF,81,32
369,166706,M. Škrtel,DF,81,33
370,169195,Renato Augusto,CM,81,30
371,169416,C. Vela,ED,81,29
372,173208,D. Criscito,LI,81,31
373,173221,A. Candreva,CD,81,31
374,173771,L. Piszczek,LD,81,33
375,173909,K. Boateng,CM,81,31
376,175379,Pedro León,CD,81,31
377,176600,K. Gameiro,ST,81,31
378,177326,M. Valbuena,EI,81,33
379,177458,S. Bender,DF,81,29
380,179784,B. Höwedes,DF,81,30
381,180334,Marcelo,DF,81,31
382,180819,A. Lallana,CM,81,30
383,182212,A. Modeste,ST,81,30
384,182494,F. Muslera,GK,81,32
385,183900,D. Perotti,EI,81,29
386,184120,Bruno,CM,81,34
387,184484,G. Sigurðsson,CM,81,28
388,187072,L. Stindl,MP,81,29
389,187491,F. Smolov,ST,81,28
390,189251,S. Rudy,CM,81,28
391,189362,Hulk,CD,81,31
392,189560,Iborra,CM,81,30
393,189690,Guaita,GK,81,31
394,190972,E. Salvio,ED,81,27
395,191687,Maicon,DF,81,29
396,193532,G. Medel,CM,81,30
397,196889,S. Verdi,ED,81,25
398,199042,C. Aránguiz,CM,81,29
399,199451,W. Ben Yedder,ST,81,27
400,199715,Vitolo,CI,81,28
401,200647,J. Iličić,MP,81,30
402,201956,S. Sané,DF,81,27
403,216475,Morales,CI,81,30
404,230271,Laure Santeiro,CM,81,30
405,235243,M. de Ligt,DF,80,18
406,234035,Odriozola,LD,80,22
407,205175,A. Milik,ST,80,24
408,210406,P. Zieliński,CM,80,24
409,212151,T. Strakosha,GK,80,23
410,230142,Oyarzabal,EI,80,21
411,234153,Carlos Soler,CD,80,21
412,214997,A. Correa,CD,80,23
413,220477,M. Caldara,DF,80,24
414,221992,H. Lozano,ED,80,22
415,222028,J. Weigl,CM,80,22
416,226226,G. Lo Celso,CM,80,22
417,226851,B. Pavard,DF,80,22
418,227928,Nélson Semedo,LD,80,24
419,198784,A. Oxlade-Chamberlain,CM,80,24
420,203747,Héctor Bellerín,LD,80,23
421,204082,J. Brooks,DF,80,25
422,207439,L. Paredes,CM,80,24
423,208333,E. Can,CM,80,24
424,210896,M. Sanson,CM,80,23
425,211575,André Gomes,CM,80,24
426,212623,Santi Mina,ST,80,22
427,212692,Rony Lopes,CD,80,22
428,215785,K. Baldé,CD,80,23
429,219809,T. Bakayoko,CM,80,23
430,221639,Mariano,ST,80,24
431,224254,C. Pavón,ED,80,22
432,226790,W. Ndidi,CM,80,21
433,239207,M. Gómez,ST,80,21
434,202335,E. Dier,CM,80,24
435,206652,Sergio Rico,GK,80,24
436,208128,H. Çalhanoğlu,EI,80,24
437,211748,K. Demirbay,CM,80,24
438,223061,F. Cervi,EI,80,24
439,230977,M. Almirón,CM,80,24
440,189575,Muniain,EI,80,25
441,190778,J. Zoet,GK,80,27
442,193352,R. Rodríguez,LI,80,25
443,202695,J. Tarkowski,DF,80,25
444,203841,N. Pope,GK,80,26
445,207993,S. Kolašinac,LI,80,25
446,216352,M. Brozović,CM,80,25
447,216409,M. Politano,EI,80,24
448,228229,F. Balbuena,DF,80,26
449,188942,V. Wanyama,CM,80,27
450,189461,J. Wilshere,CM,80,26
451,192641,K. Vogt,DF,80,26
452,199069,V. Aboubakar,ST,80,26
453,201042,D. Sidibé,LD,80,25
454,206467,A. Pléa,ST,80,25
455,207862,M. Ginter,DF,80,24
456,170368,E. Lamela,CD,80,26
457,183285,M. Sakho,DF,80,28
458,188005,Camacho,CM,80,28
459,188943,K. Trapp,GK,80,27
460,190456,N. Clyne,LD,80,27
461,190544,A. Ljajić,CM,80,26
462,192789,Mario Gaspar,LD,80,27
463,192991,C. Tosun,ST,80,27
464,194229,Hugo Mallo,LD,80,27
465,194957,P. Jones,DF,80,26
466,199110,L. Muriel,ST,80,27
467,200318,M. Uth,ST,80,26
468,202849,J. Vestergaard,DF,80,25
469,205070,Portu,CD,80,26
470,205525,Bernard,CI,80,25
471,219985,M. Vecino,CM,80,26
472,224069,K. Toko-Ekambi,ST,80,25
473,224334,M. Acuña,CI,80,26
474,20289,Y. Touré,CM,80,35
475,49031,S. Sorrentino,GK,80,39
476,49369,Fernando Torres,ST,80,34
477,54050,W. Rooney,ST,80,32
478,108080,S. Lichtsteiner,LD,80,34
479,110677,Moyá,GK,80,34
480,121944,B. Schweinsteiger,CM,80,33
481,139068,Nani,CI,80,31
482,139997,D. Srna,LD,80,36
483,140293,A. Mirante,GK,80,34
484,142754,J. Mascherano,CM,80,34
485,146562,Santi Cazorla,CM,80,33
486,146748,Diego López,GK,80,36
487,146760,Juanfran,LD,80,33
488,147782,I. Denisov,CM,80,34
489,148119,I. Akinfeev,GK,80,32
490,152908,A. Young,LI,80,32
491,153244,A. Gignac,ST,80,32
492,156713,A. Granqvist,DF,80,33
493,158625,Dante,DF,80,34
494,159147,L. Perrin,DF,80,32
495,159261,F. Quagliarella,ST,80,35
496,163264,T. Heaton,GK,80,32
497,163711,L. Diarra,CM,80,33
498,164835,L. Fabiański,GK,80,33
499,165109,S. Radu,DF,80,31
500,169595,D. Rose,LI,80,27
501,170815,S. Defour,CM,80,30
502,171579,Raúl García,CM,80,31
503,171833,D. Sturridge,ST,80,28
504,172114,D. Valeri,CM,80,32
505,173373,S. Romero,GK,80,31
506,176104,V. Birsa,CM,80,31
507,176376,I. Piatti,EI,80,33
508,176915,A. Fernández,CM,80,32
509,177600,Beñat,CM,80,31
510,177604,Nacho Monreal,LI,80,32
511,177633,Ángel,ST,80,31
512,177644,Kiko Casilla,GK,80,31
513,177723,Fabricio,GK,80,30
514,178424,Antunes,LI,80,31
515,180175,Alexandre Pato,ST,80,28
516,180216,S. Coleman,LD,80,29
517,181820,S. Jovetić,ST,80,28
518,183427,F. Delph,LI,80,28
519,186537,C. Stuani,ST,80,31
520,186547,M. Musacchio,DF,80,27
521,186569,S. Ulreich,GK,80,29
522,187735,A. Dzagoev,CM,80,28
523,188388,R. Boudebouz,CM,80,28
524,188829,N. Nkoulou,DF,80,28
525,189354,Susaeta,ED,80,30
526,189682,B. Mee,DF,80,28
527,190264,Iago Falqué,ED,80,28
528,192678,Kike García,ST,80,28
529,193738,Y. Belhanda,CM,80,28
530,193886,D. Didavi,CM,80,28
531,194794,A. Yarmolenko,CD,80,28
532,194879,Sergi Enrich,ST,80,28
533,195861,Y. Rakitskyi,DF,80,28
534,197083,D. Caligiuri,LD,80,30
535,199206,D. Vida,DF,80,29
536,199434,D. Tadić,CM,80,29
537,199561,Nolito,EI,80,31
538,200315,Cristian Tello,CI,80,26
539,201144,M. Badelj,CM,80,29
540,201862,M. Rojo,DF,80,28
541,202857,K. Bellarabi,CD,80,28
542,204399,E. Zahavi,CM,80,30
543,205114,T. Inui,CI,80,30
544,205705,Z. Feddal,DF,80,28
545,206413,T. Stepanenko,CM,80,28
546,221540,Raúl,DF,80,28
547,227536,M. Marega,ST,80,27
548,230234,Everton Andrão,CM,80,34
549,230347,Welington Dano,LI,80,30
550,216393,Y. Tielemans,CM,79,21
551,227796,C. Pulisic,CD,79,19
552,235790,K. Havertz,CM,79,19
553,224293,Rúben Neves,CM,79,21
554,226161,Marcos Llorente,CM,79,23
555,236632,David Neres,ED,79,21
556,205192,Denis Suárez,CM,79,24
557,213160,R. Zobnin,CM,79,24
558,218339,M. Dahoud,CM,79,22
559,231478,L. Martínez,ST,79,20
560,233419,Raphinha,CD,79,21
561,244369,V. Tsygankov,CD,79,20
562,203362,M. Elyounoussi,CI,79,23
563,219932,A. Sanabria,ST,79,22
564,221660,V. Lindelöf,DF,79,23
565,225663,A. Golovin,CM,79,22
566,227234,L. Tousart,CM,79,21
567,200454,Paco Alcácer,ST,79,24
568,201143,A. Mandi,DF,79,26
569,205988,L. Shaw,LI,79,22
570,207948,B. Traoré,ED,79,22
571,208920,N. Aké,DF,79,23
572,211688,Gayà,LI,79,23
573,213296,N. Bentaleb,CM,79,23
574,213516,Ricardo Horta,CI,79,23
575,213991,J. Lerma,CM,79,23
576,214947,J. Gbamin,CM,79,22
577,216497,M. Philipp,ST,79,24
578,225997,B. Verbič,CI,79,24
579,202648,Sergi Darder,CM,79,24
580,203775,L. Karius,GK,79,25
581,205193,K. Rekik,DF,79,23
582,210455,Jonny,LI,79,24
583,211368,Bruma,CM,79,23
584,212150,M. Meyer,CM,79,22
585,198031,Sérgio Oliveira,CM,79,26
586,199189,R. Barkley,CM,79,24
587,199439,M. Gregoritsch,CM,79,24
588,199602,J. Guidetti,ST,79,26
589,199823,Campaña,CM,79,25
590,201510,L. Kurzawa,LI,79,25
591,203106,L. Bittencourt,CI,79,24
592,203483,D. Klaassen,CM,79,25
593,205407,D. Baselli,CM,79,26
594,205976,Leo Baptistao,ST,79,25
595,207599,M. Keane,DF,79,25
596,209960,Pacheco,GK,79,26
597,211256,N. Tagliafico,LI,79,25
598,215353,L. Alario,ST,79,25
599,215792,Jemerson,DF,79,25
600,216547,Rafa,ED,79,25
601,220018,A. Rebić,ST,79,24
602,193601,G. Pezzella,DF,79,27
603,199005,M. Ryan,GK,79,26
604,199767,M. van Ginkel,CM,79,25
605,203605,P. Kadeřábek,LD,79,26
606,204638,W. Orban,DF,79,25
607,206304,L. Milivojević,CM,79,27
608,208620,Omar Mascarell,CM,79,25
609,211267,R. Centurión,CI,79,25
610,216150,D. Zappacosta,LD,79,26
611,229909,A. Lunev,GK,79,26
612,182002,Sidnei,DF,79,28
613,186148,R. Zieler,GK,79,29
614,187052,Y. M'Vila,CM,79,28
615,189271,F. Coquelin,CM,79,27
616,192064,Ricardo Goulart,MP,79,27
617,192565,Y. Mallı,CI,79,26
618,193283,T. Delaney,CM,79,26
619,195202,T. Cairney,CM,79,27
620,198118,J. Guilavogui,CM,79,27
621,199304,Danilo,LD,79,26
622,200260,S. Berghuis,ED,79,26
623,201508,G. Ramírez,CM,79,27
624,202201,J. Gouweleeuw,DF,79,26
625,202325,D. Demme,CM,79,26
626,202935,Álvaro,DF,79,28
627,203757,Zé Luís,ST,79,27
628,204525,Iñigo Martínez,DF,79,27
629,215057,I. Marcone,CM,79,28
630,219576,R. Battaglia,CM,79,26
631,225647,M. Campaña,GK,79,29
632,227290,M. Dmitrović,GK,79,26
633,227476,Soares,ST,79,27
634,53050,E. Adebayor,ST,79,34
635,121933,R. Adler,GK,79,33
636,124375,B. Yılmaz,ST,79,32
637,137351,D. Baier,CM,79,34
638,146536,Jesús Navas,CD,79,32
639,157301,R. Babel,CI,79,31
640,158133,J. Farfán,CD,79,33
641,158232,S. Kalou,CI,79,32
642,159065,E. Lavezzi,ST,79,33
643,160741,D. Abraham,DF,79,31
644,161648,H. Ben Arfa,CM,79,31
645,164029,Charles,ST,79,34
646,164859,T. Walcott,CD,79,29
647,169115,A. Masiello,DF,79,32
648,169705,R. Bertrand,LI,79,28
649,169706,J. Cork,CM,79,29
650,170797,N. Şahin,CM,79,29
651,171688,Fábio Coentrão,LI,79,30
652,172723,A. Begović,GK,79,31
653,173426,S. Mignolet,GK,79,30
654,174543,C. Bravo,GK,79,35
655,176731,P. Wernbloom,CM,79,32
656,176944,M. Fellaini,CM,79,30
657,177358,M. Schneiderlin,CM,79,28
658,178224,J. Hernández,ST,79,30
659,178311,Eder,ST,79,31
660,178415,R. Vormer,CM,79,30
661,179645,S. Kjær,DF,79,29
662,183497,O. Karnezis,GK,79,32
663,183580,N. Petersen,ST,79,29
664,183892,G. Mercado,DF,79,31
665,183899,P. Piatti,CI,79,29
666,183909,I. Traoré,CD,79,30
667,184134,Fernando,CM,79,30
668,184826,Adrien Silva,CM,79,29
669,184881,S. Feghouli,CD,79,28
670,184949,Mariano,LD,79,32
671,185122,P. Gulácsi,GK,79,28
672,185431,N. Kalinić,ST,79,30
673,186132,D. Drinkwater,CM,79,28
674,186832,K. Asamoah,LI,79,29
675,187347,I. Smolnikov,LD,79,29
676,188081,Alex Teixeira,ST,79,28
677,189423,Souza,CM,79,29
678,189433,B. Hübner,DF,79,28
679,189681,Rafael,LD,79,27
680,190149,De Marcos,LD,79,29
681,190243,M. Hitz,GK,79,30
682,190286,Canales,CM,79,27
683,190815,D. Blind,DF,79,28
684,190875,J. Kucka,CM,79,31
685,191076,J. Guðmundsson,CD,79,27
686,192492,F. Orellana,CM,79,32
687,192620,H. Badstuber,DF,79,29
688,192679,Escudero,LI,79,28
689,193061,R. Pereyra,CI,79,27
690,193171,Jaume Costa,LI,79,30
691,193584,G. Burgstaller,ST,79,29
692,194022,André Almeida,LD,79,27
693,194761,Borja García,CI,79,27
694,194958,A. Mooy,CM,79,27
695,198715,Sergio León,ST,79,29
696,199354,Lucas Pérez,ST,79,29
697,199416,Ibai Gómez,CD,79,28
698,200641,Y. Konoplyanka,EI,79,28
699,201119,Ismaily,LI,79,28
700,201505,David López,DF,79,28
701,204277,Roque Mesa,CM,79,29
702,207939,G. Pizarro,CM,79,28
703,208334,J. Hector,LI,79,28
704,214584,F. Armani,GK,79,31
705,215061,D. Benedetto,ST,79,28
706,223682,Granell,CM,79,29
707,230201,Maikel Catarino,LD,79,34
708,230212,Antônio Chiamuloira,DF,79,30
709,230251,Melvin Parrela,CM,79,30
710,230312,Gabri Prestão,GK,79,26
711,230498,Luimo Boas Santos,ST,79,30
712,231281,T. Alexander-Arnold,LD,78,19
713,234906,H. Aouar,CM,78,20
714,222509,Dani Ceballos,CM,78,21
715,229237,M. Akanji,DF,78,22
716,230938,F. Kessié,CM,78,21
717,235569,T. Ndombele,CM,78,21
718,208268,B. Cristante,CM,78,23
719,220746,A. Živković,EI,78,21
720,221342,Pablo Maffeo,LD,78,20
721,224458,Diogo Jota,EI,78,21
