,sofifa_id,short_name,player_positions,overall,age
52,188152,Oscar,CM,84,23
53,189242,Coutinho,CM,84,23
54,189332,Jordi Alba,LI,84,26
55,192318,M. Götze,CM,84,23
56,192563,B. Leno,GK,84,23
57,193301,A. Lacazette,ST,84,24
58,191180,J. Pastore,CM,84,26
59,191202,N. Matić,CM,84,26
60,167664,G. Higuaín,ST,84,27
61,180206,M. Pjanić,CM,84,25
62,168651,I. Rakitić,CM,84,27
63,170890,B. Matuidi,CM,84,28
64,177610,Javi Martinez,DF,84,26
65,1179,G. Buffon,GK,84,37
66,5479,Casillas,GK,84,34
67,7763,A. Pirlo,CM,84,36
68,7826,R. van Persie,ST,84,31
69,13743,S. Gerrard,CM,84,35
70,45197,Xabi Alonso,CM,84,33
71,120533,Pepe,DF,84,32
72,137186,A. Barzagli,DF,84,34
73,139869,W. Sneijder,CM,84,31
74,146530,Dani Alves,LD,84,32
75,150724,J. Hart,GK,84,28
76,168609,Miranda,DF,84,30
77,173210,C. Marchisio,CM,84,29
78,177509,M. Benatia,DF,84,28
79,178088,Juan Mata,CD,84,27
80,189362,Hulk,ED,84,28
81,192366,N. Otamendi,DF,84,27
82,196144,J. Martínez,ST,84,28
83,194765,A. Griezmann,ST,83,24
84,189509,Thiago,CM,83,24
85,190460,C. Eriksen,CM,83,23
86,193352,R. Rodriguez,LI,83,22
87,193747,Koke,CM,83,23
88,212218,A. Laporte,DF,83,21
89,171833,D. Sturridge,ST,83,25
90,176676,Marcelo,LI,83,27
91,178518,R. Nainggolan,CM,83,27
92,202857,K. Bellarabi,CD,83,25
93,143745,A. Turan,CD,83,28
94,167628,S. Ruffier,GK,83,28
95,170481,E. Garay,DF,83,28
96,171877,M. Hamšik,CM,83,27
97,172879,Sokratis,DF,83,27
98,179784,B. Höwedes,DF,83,27
99,179944,David Luiz,DF,83,28
100,184144,N. Gaitán,CI,83,27
101,53302,D. De Rossi,CM,83,31
102,53612,P. Mertesacker,DF,83,30
103,112316,J. Mathieu,DF,83,31
104,140601,N. Vidić,DF,83,33
105,142754,J. Mascherano,DF,83,31
106,162347,João Moutinho,CM,83,28
107,162835,S. Handanovič,GK,83,30
108,163631,L. Baines,LI,83,30
109,163705,S. Mandanda,GK,83,30
110,164468,G. Cahill,DF,83,29
111,165229,L. Koscielny,DF,83,29
112,165239,S. Nasri,CI,83,28
113,165580,Diego Alves,GK,83,30
114,167397,Falcao,ST,83,29
115,173221,A. Candreva,ED,83,28
116,174543,C. Bravo,GK,83,32
117,179846,S. Khedira,CM,83,28
118,181783,M. Mandžukić,ST,83,29
119,184344,L. Bonucci,DF,83,28
120,185221,Luiz Gustavo,CM,83,27
121,189505,Pedro,EI,83,27
122,201535,R. Varane,DF,82,22
123,192448,M. ter Stegen,GK,82,23
124,202652,R. Sterling,CI,82,20
125,192227,S. Mustafi,DF,82,23
126,198176,S. de Vrij,DF,82,23
127,184111,C. Benteke,ST,82,24
128,186561,A. Ramsey,CM,82,24
129,186942,I. Gündoğan,CM,82,24
130,191043,Alex Sandro,LI,82,24
131,192774,K. Manolas,DF,82,24
132,197242,G. Krychowiak,CM,82,25
133,200641,Y. Konoplyanka,EI,82,25
134,201942,Roberto Firmino,CM,82,23
135,169416,C. Vela,ED,82,26
136,177358,M. Schneiderlin,CM,82,25
137,188081,Alex Teixeira,CM,82,25
138,188943,K. Trapp,GK,82,24
139,189513,Parejo,CM,82,26
140,193116,M. Gonalons,CM,82,26
141,199987,J. Cillessen,GK,82,26
142,200949,Lucas,ED,82,22
143,177457,L. Bender,CM,82,26
144,177683,Y. Sommer,GK,82,26
145,180403,Willian,CD,82,26
146,184432,Azpilicueta,LI,82,25
147,188567,P. Aubameyang,ST,82,26
148,190547,K. Glik,DF,82,27
149,139068,Nani,CI,82,28
150,156142,R. Eremenko,CM,82,28
151,175943,D. Mertens,CM,82,28
152,189358,S. Kagawa,CM,82,26
153,20800,Danny,CM,82,31
154,48717,Júlio César,GK,82,35
155,106231,Aduriz,ST,82,34
156,106573,Victor Valdés,GK,82,33
157,108080,S. Lichtsteiner,LD,82,31
158,112253,J. Toulalan,CM,82,31
159,142784,P. Zabaleta,LD,82,30
160,146748,Diego López,GK,82,33
161,148711,Luisão,DF,82,34
162,148803,K. Huntelaar,ST,82,31
163,158963,L. Biglia,CM,82,29
164,159147,L. Perrin,DF,82,29
165,161956,Borja Valero,CM,82,30
166,164169,Filipe Luís,LI,82,29
167,168435,S. Sirigu,GK,82,28
168,172610,Leandro Castán,DF,82,28
169,172723,A. Begović,GK,82,28
170,172871,J. Vertonghen,DF,82,28
171,176769,Jonas,ST,82,31
172,182494,F. Muslera,GK,82,29
173,193082,J. Cuadrado,CD,82,27
174,199561,Nolito,EI,82,28
175,207664,C. Bacca,ST,82,28
176,202556,M. Depay,EI,81,21
177,198009,M. Perin,GK,81,22
178,201153,Morata,ST,81,22
179,207566,William Carvalho,CM,81,23
180,186547,M. Musacchio,DF,81,24
181,207865,Marquinhos,DF,81,21
182,188829,N. Nkoulou,DF,81,25
183,193061,R. Pereyra,CM,81,24
184,198219,L. Insigne,CM,81,24
185,199482,A. Lopes,GK,81,24
186,200389,J. Oblak,GK,81,22
187,179645,S. Kjær,DF,81,26
188,184392,M. Darmian,LD,81,25
189,184881,S. Feghouli,ED,81,25
190,190456,N. Clyne,LD,81,24
191,190483,Douglas Costa,CD,81,24
192,199503,G. Xhaka,CM,81,22
193,204639,S. Savić,DF,81,24
194,204963,Carvajal,LD,81,23
195,176993,Bojan,CM,81,24
196,177413,A. Witsel,CM,81,26
197,178005,Rui Patrício,GK,81,27
198,178562,E. Banega,CM,81,27
199,184087,T. Alderweireld,DF,81,26
200,188005,Camacho,CM,81,25
201,189461,J. Wilshere,CM,81,23
202,189963,W. Bony,ST,81,26
203,191740,Ander Herrera,CM,81,25
204,198077,P. Herrmann,CD,81,24
205,199715,Vitolo,CI,81,25
206,199914,Allan,CM,81,24
207,201862,M. Rojo,DF,81,25
208,164859,T. Walcott,CD,81,26
209,170797,N. Şahin,CM,81,26
210,179783,R. Fährmann,GK,81,26
211,180216,S. Coleman,LD,81,26
212,181019,Éverton Ribeiro,CM,81,26
213,181820,S. Jovetić,ST,81,25
214,183574,M. Kruse,MP,81,27
215,185239,O. Toprak,DF,81,25
216,189560,Iborra,CM,81,27
217,189574,Iturraspe,CM,81,26
218,192883,H. Mkhitaryan,CD,81,26
219,158121,B. Costil,GK,81,27
220,183285,M. Sakho,DF,81,25
221,193532,G. Medel,CM,81,27
222,1611,M. Stranzl,DF,81,35
223,4098,Tiago,CM,81,34
224,7631,A. Cassano,MP,81,32
225,11141,M. Klose,ST,81,37
226,20775,Quaresma,CD,81,31
227,31432,D. Drogba,ST,81,37
228,45119,Mikel Arteta,CM,81,33
229,49370,T. Motta,CM,81,32
230,52091,P. Evra,LI,81,34
231,53578,N. de Jong,CM,81,30
232,53914,P. Jagielka,DF,81,32
233,110677,Moyá,GK,81,31
234,115533,D. Benaglio,GK,81,31
235,134979,M. Demichelis,DF,81,34
236,136130,Alex,DF,81,33
237,138449,Kaká,CM,81,33
238,139094,Helton,GK,81,37
239,139968,V. Enyeama,GK,81,32
240,139997,D. Srna,LD,81,33
241,144622,Raffael,MP,81,30
242,146439,Negredo,ST,81,29
243,146760,Juanfran,LD,81,30
244,148119,I. Akinfeev,GK,81,29
245,153244,A. Gignac,ST,81,29
246,155897,C. Dempsey,ST,81,32
247,157481,Raúl Albiol,DF,81,29
248,160766,J. Ménez,MP,81,28
249,163824,A. Williams,DF,81,30
250,166706,M. Škrtel,DF,81,30
251,167431,G. Castro,CM,81,28
252,171791,José Fonte,DF,81,31
253,173771,L. Piszczek,LD,81,30
254,177326,M. Valbuena,CM,81,30
255,177388,D. Payet,CM,81,28
256,177635,B. Trémoulinas,LI,81,29
257,177644,Kiko Casilla,GK,81,28
258,178509,O. Giroud,ST,81,28
259,179527,L. Rémy,ST,81,28
260,180930,E. Džeko,ST,81,29
261,182495,M. Cáceres,DF,81,28
262,183284,A. Chedjou,DF,81,30
263,183498,M. Parolo,CM,81,30
264,184120,Bruno,CM,81,31
265,184431,S. Giovinco,MP,81,28
266,185020,José Callejón,CM,81,28
267,192593,D. Subašić,GK,81,30
268,200454,Paco Alcácer,ST,80,21
269,201510,L. Kurzawa,LI,80,22
270,208808,Q. Promes,ED,80,23
271,209331,M. Salah,ED,80,23
272,211575,André Gomes,CM,80,21
273,211688,Gayà,LI,80,20
274,190813,S. El Shaarawy,EI,80,22
275,192505,R. Lukaku,ST,80,22
276,199304,Danilo,LD,80,23
277,215466,N. Maksimović,DF,80,23
278,189575,Muniaín,EI,80,22
279,191032,G. Töre,CD,80,23
280,197853,S. Aurier,LD,80,22
281,198141,Marc Bartra,DF,80,24
282,199550,B. Martins Indi,DF,80,23
283,200610,K. Volland,CD,80,22
284,203299,A. Carrillo,CD,80,24
285,210935,D. Berardi,ED,80,20
286,181291,G. Wijnaldum,CM,80,24
287,184267,Y. Brahimi,EI,80,25
288,189117,R. Bürki,GK,80,24
289,189712,K. Strootman,CM,80,25
290,190531,E. Mangala,DF,80,24
291,190815,D. Blind,CM,80,25
292,193348,X. Shaqiri,CD,80,23
293,193469,Víctor Ruíz,DF,80,26
294,194957,P. Jones,DF,80,23
295,204525,Iñigo Martínez,DF,80,24
296,208230,A. Samaris,CM,80,26
297,171688,Fábio Coentrão,LI,80,27
298,178750,Sergio Asenjo,GK,80,26
299,183899,P. Piatti,EI,80,26
300,184826,Adrien Silva,CM,80,26
301,185132,Mikel San José,DF,80,26
302,186627,M. Balotelli,ST,80,24
303,187324,Maurício,DF,80,26
304,187347,I. Smolnikov,LD,80,26
305,188253,J. McCarthy,CM,80,24
306,189250,S. Rondón,ST,80,25
307,190149,De Marcos,LD,80,26
308,190972,E. Salvio,CD,80,24
309,191687,Maicon,DF,80,26
310,192620,H. Badstuber,DF,80,26
311,193130,A. Schürrle,CI,80,24
312,197061,J. Matip,DF,80,23
313,206273,O. Shatov,EI,80,24
314,183556,N. Subotić,DF,80,26
315,186115,K. Gibbs,LI,80,25
316,186148,R. Zieler,GK,80,26
317,186524,F. Djordjevic,ST,80,27
318,186953,O. Kıvrak,GK,80,27
319,190520,T. Jantschke,DF,80,25
320,213374,Aderllan Santos,DF,80,26
321,155887,M. Bradley,CM,80,27
322,161754,Javi García,CM,80,28
323,173208,D. Criscito,LI,80,28
324,177458,S. Bender,CM,80,26
325,189156,Daniel Carriço,DF,80,26
326,198648,B. Natcho,CM,80,27
327,330,R. Keane,ST,80,34
328,1238,F. Totti,MP,80,38
329,8473,T. Rosický,CM,80,34
330,16254,T. Howard,GK,80,36
331,21146,M. Carrick,CM,80,33
332,24630,José Reina,GK,80,32
333,51100,S. Mauri,CM,80,35
334,105454,Z. Tošić,CD,80,28
335,106213,Iraola,LD,80,33
336,113422,David Villa,ST,80,33
337,116494,C. Carrasso,GK,80,33
338,124607,S. İnan,CM,80,30
339,135455,Maicon,LD,80,33
340,135507,Fernandinho,CM,80,30
341,137262,S. Kießling,ST,80,31
342,137677,M. Vorm,GK,80,31
343,138412,J. Milner,CM,80,29
344,139668,F. Marchetti,GK,80,32
345,140233,G. Ochoa,GK,80,29
346,142780,G. Rodríguez,DF,80,31
347,143632,V. Demirel,GK,80,33
348,146460,Javi Fuego,CM,80,31
349,146536,Jesús Navas,CD,80,29
350,146954,Gabi,CM,80,31
351,147782,I. Denisov,CM,80,31
352,152039,D. Agger,DF,80,30
353,152554,G. Clichy,LI,80,29
354,152908,A. Young,CI,80,29
355,152999,R. Palacio,ST,80,33
356,157304,T. Vermaelen,DF,80,29
357,158133,J. Farfán,CM,80,30
358,158626,M. Debuchy,LD,80,29
359,158810,G. Inler,CM,80,31
360,159065,E. Lavezzi,EI,80,30
361,159172,Trashorras,CM,80,34
362,159287,R. Montolivo,CM,80,30
363,162131,Llorente,ST,80,30
364,162240,M. Dembélé,CM,80,27
365,162409,G. Rossi,ST,80,28
366,163711,L. Diarra,CM,80,30
367,164435,M. Boussoufa,CM,80,30
368,164994,J. Błaszczykowski,CD,80,29
369,167514,D. Basta,LD,80,30
370,167614,R. Shirokov,CM,80,33
371,168530,Jardel,DF,80,29
372,169051,F. Guarín,CM,80,29
373,169596,R. Shawcross,DF,80,27
374,170733,Gervinho,EI,80,28
375,171897,A. Guardado,CM,80,28
376,172175,K. Mirallas,CI,80,27
377,172316,Coke,LD,80,28
378,177553,Vieirinha,CD,80,29
379,177600,Beñat,CM,80,28
380,177604,Nacho Monreal,LI,80,29
381,178224,J. Hernández,ST,80,27
382,178372,B. Ivanović,LD,80,31
383,180819,A. Lallana,CM,80,27
384,181786,V. Ćorluka,DF,80,29
385,182862,M. Pereira,LD,80,31
386,182879,B. Dzsudzsák,CI,80,28
387,183666,Roberto,GK,80,29
388,184943,Ramires,CM,80,28
389,188803,Taison,CM,80,27
390,192615,M. Baša,DF,80,32
391,199189,R. Barkley,CM,79,21
392,200316,T. Horn,GK,79,22
393,201995,Felipe Anderson,EI,79,22
394,208777,Óliver Torres,CM,79,20
395,202087,J. Geis,CM,79,21
396,207441,L. Vietto,ST,79,21
397,215316,G. Rulli,GK,79,23
398,218667,Bernardo Silva,CD,79,20
399,198784,A. Oxlade-Chamberlain,CD,79,21
400,200888,Danilo Pereira,CM,79,23
401,201399,M. Icardi,ST,79,22
402,203483,D. Klaassen,CM,79,22
403,205600,S. Umtiti,DF,79,21
404,206545,Manu Trigueros,CM,79,23
405,210679,Paulo Oliveira,DF,79,23
406,216594,N. Fékir,ST,79,21
407,183711,J. Henderson,CM,79,25
408,184477,K. Papadopoulos,DF,79,23
409,186146,D. Welbeck,ST,79,24
410,189881,C. Smalling,DF,79,25
411,190544,A. Ljajić,EI,79,23
412,190584,Illarramendi,CM,79,25
413,192789,Mario Gaspar,LD,79,24
414,198329,Rodrigo,ED,79,24
415,199069,V. Aboubakar,ST,79,23
416,200315,Cristian Tello,ED,79,23
417,201533,P. Ntep,CI,79,22
418,204024,C. Kramer,CM,79,24
419,205362,M. Nastasić,DF,79,22
420,208128,H. Çalhanoğlu,CM,79,21
421,170368,E. Lamela,CD,79,23
422,179696,E. Insua,LI,79,26
423,187936,S. N'Zonzi,CM,79,26
424,188377,K. Walker,LD,79,25
425,189169,Jonathas,ST,79,26
426,190264,Iago Falqué,ED,79,25
427,190286,Canales,CM,79,24
428,193525,Mário Fernandes,LD,79,24
429,194404,Neto,GK,79,25
430,194644,Montoya,LD,79,24
431,200752,Juan Jesus,DF,79,24
432,201400,Rafinha,CM,79,22
433,205069,Bernat,LI,79,22
434,167599,R. Elm,CM,79,27
435,170369,G. dos Santos,ST,79,26
436,176571,A. Ayew,CI,79,25
437,182945,M. Gradel,EI,79,27
438,183900,D. Perotti,EI,79,26
439,186153,W. Szczęsny,GK,79,25
440,186832,K. Asamoah,CI,79,26
441,187735,A. Dzagoev,CI,79,25
442,189805,L. de Jong,ST,79,24
443,192387,C. Immobile,ST,79,25
444,194845,W. Khazri,CM,79,24
445,197965,Pizzi,CM,79,25
446,200215,S. Rode,CM,79,24
447,200529,N. Chadli,CI,79,25
448,201143,A. Mandi,LD,79,23
449,202493,Aleix Vidal,CD,79,25
450,203627,Joãozinho,CI,79,26
451,207471,F. Vázquez,MP,79,26
452,210282,Bruno Peres,LD,79,25
453,179605,A. Taarabt,CM,79,26
454,186405,F. Di Santo,ST,79,26
455,187072,L. Stindl,CM,79,26
456,187607,A. Dzyuba,ST,79,26
457,188086,Jefferson,LI,79,26
458,193476,R. Cabella,CD,79,25
459,195086,D. Lovren,DF,79,25
460,199434,D. Tadić,CI,79,26
461,214968,F. Mancuello,CM,79,26
462,163489,A. Consigli,GK,79,28
463,171018,Mario Suárez,CM,79,28
464,173432,H. Moreno,DF,79,27
465,173474,Z. Junuzović,CM,79,27
466,177519,S. Tasci,DF,79,28
467,183068,C. Beauvue,ST,79,27
468,187754,Marlos,CM,79,27
469,188428,S. Doumbia,ST,79,27
470,189068,B. Dost,ST,79,26
471,190223,Balenziaga,LI,79,27
472,192333,L. Sané,DF,79,28
473,192722,R. Hamouma,CD,79,28
474,193041,K. Navas,GK,79,28
475,2196,R. Weidenfeller,GK,79,34
476,4667,M. De Sanctis,GK,79,38
477,5471,F. Lampard,CM,79,37
478,6826,G. Barry,CM,79,34
479,9676,S. Eto'o,ST,79,34
480,12259,S. Keita,CM,79,35
481,41635,P. Mexès,DF,79,33
482,48745,F. Coloccini,DF,79,33
483,49012,K. Kurányi,ST,79,33
484,49369,Fernando Torres,ST,79,31
485,50542,J. Defoe,ST,79,32
486,53405,Maxwell,LI,79,33
487,103935,A. Aquilani,CM,79,30
488,105803,Gurpegi,DF,79,34
489,111093,Reyes,CD,79,31
490,114764,Iraizoz,GK,79,34
491,115909,Rubén Castro,ST,79,34
492,120274,A. Di Natale,ST,79,37
493,121170,A. Meier,ST,79,32
494,121933,R. Adler,GK,79,30
495,124375,B. Yılmaz,ST,79,29
496,124635,M. Topal,CM,79,29
497,136138,Diego,CM,79,30
498,137351,D. Baier,CM,79,31
499,137494,O. Martins,ST,79,30
500,138110,Bruno Alves,DF,79,33
501,141200,E. Spahić,DF,79,34
502,142708,D. Milito,ST,79,36
503,142902,A. Pyatov,GK,79,31
504,146741,Arbeloa,LD,79,32
505,146758,Soldado,ST,79,30
506,147621,A. Samedov,CD,79,30
507,148122,V. Berezutskiy,DF,79,33
508,150590,C. Jallet,LD,79,31
509,150656,R. Mavuba,CM,79,31
510,156713,A. Granqvist,DF,79,30
511,157492,J. Valdivia,CM,79,31
512,157503,A. Song,CM,79,27
513,159240,M. Krohn-Dehli,CM,79,32
514,159261,F. Quagliarella,ST,79,32
515,161648,H. Ben Arfa,CD,79,28
516,163155,B. Foster,GK,79,32
517,163407,A. Raggi,DF,79,31
518,163418,Y. Kaboul,DF,79,29
519,163419,B. Sagna,LD,79,32
520,164082,Adriano,LI,79,30
521,165109,S. Radu,LI,79,28
522,165501,N. Pareja,DF,79,31
523,165526,G. Paletta,DF,79,29
524,167905,A. Valencia,CD,79,29
525,167943,Y. Cabaye,CM,79,29
526,168965,R. Riou,GK,79,27
527,169721,M. Richards,DF,79,27
528,170597,T. Krul,GK,79,27
529,173198,D. Astori,DF,79,28
530,173306,C. Ansaldi,LI,79,28
531,176266,Lucas Leiva,CM,79,28
532,176600,K. Gameiro,ST,79,28
533,176915,A. Fernández,CM,79,29
534,176949,B. Ruíz,CI,79,29
535,178311,Eder,EI,79,28
536,178416,J. Lens,EI,79,27
537,180716,Rhodolfo,DF,79,28
538,180826,Luiz Adriano,ST,79,28
539,183280,A. Rami,DF,79,29
540,183855,A. Ogbonna,DF,79,27
541,185103,A. Kolarov,LI,79,29
542,192492,F. Orellana,ED,79,29
543,196150,T. Gutiérrez,ST,79,30
544,196432,E. Pérez,CM,79,29
545,205988,L. Shaw,LI,78,19
546,211110,P. Dybala,ST,78,21
547,211320,D. Rugani,DF,78,20
548,212150,M. Meyer,CM,78,19
549,212190,N. Süle,DF,78,19
550,205995,J. Willems,LI,78,21
551,207410,M. Kovačić,CM,78,21
552,209499,Fabinho,LD,78,21
553,216460,J. Giménez,DF,78,20
554,194229,Hugo Mallo,LD,78,24
555,199564,Sergi Roberto,CM,78,23
556,202477,Deulofeu,CD,78,21
557,202515,Jesé,CI,78,22
558,205407,D. Baselli,CM,78,23
559,209297,Fred,CM,78,22
560,209620,A. Baba,LI,78,20
561,210047,F. Schär,DF,78,23
562,211381,S. Boufal,CM,78,21
563,212814,João Mário,CM,78,22
564,223517,Danilo,CM,78,19
565,189060,A. Dragović,DF,78,24
566,189271,F. Coquelin,CM,78,24
567,198683,M. Gabbiadini,CM,78,23
568,201024,K. Koulibaly,DF,78,24
569,201455,G. Kondogbia,CM,78,22
570,202126,H. Kane,ST,78,21
571,203775,L. Karius,GK,78,22
572,205525,Bernard,CM,78,22
573,206225,D. Cheryshev,CI,78,24
574,208418,Y. Ferreira Carrasco,CI,78,21
575,208722,S. Mané,MP,78,23
576,216547,Rafa,CI,78,22
577,170370,J. dos Santos,CD,78,25
578,187052,Y. M'Vila,CM,78,25
579,189595,M. Ekici,CM,78,25
580,190778,J. Zoet,GK,78,24
581,199005,M. Ryan,GK,78,23
582,201305,Gabriel,DF,78,24
583,201379,Samuel,CD,78,25
584,201454,F. Ghoulam,LI,78,24
585,202685,S. Zaza,ST,78,24
586,203486,T. Hazard,CI,78,22
587,204529,M. Batshuayi,ST,78,21
588,205976,Leo Baptistao,ST,78,22
589,210513,J. Quintero,CM,78,22
590,216336,Y. Lodygin,GK,78,25
591,171875,C. Erkin,LI,78,26
592,183394,M. Sissoko,CM,78,25
593,184200,M. Arnautović,CI,78,26
594,187924,C. Grenier,CM,78,24
595,189125,G. Bonaventura,CM,78,25
596,192086,A. Kokorin,ST,78,24
597,199451,W. Ben Yedder,ST,78,24
598,201118,Cédric,LD,78,23
599,201508,G. Ramírez,CM,78,24
600,206655,E. Vargas,CD,78,25
601,209473,N. Ghilas,ST,78,25
602,214207,F. Pardo,ED,78,24
603,169705,R. Bertrand,LI,78,25
604,176550,D. Ospina,GK,78,26
605,182836,A. Carroll,ST,78,26
606,184484,G. Sigurðsson,CM,78,25
607,185373,I. Popov,CM,78,27
608,190150,Álvaro Domínguez,DF,78,26
609,193338,M. Destro,ST,78,24
610,193698,O. Baumann,GK,78,25
611,195687,Baena,CM,78,26
612,195861,Y. Rakitskyi,DF,78,25
613,196801,Mexer,DF,78,26
614,197225,N. Lodeiro,CM,78,26
615,198118,J. Guilavogui,CM,78,24
616,198368,Tomás Pina,CM,78,27
617,199042,C. Aránguiz,CM,78,26
618,199422,J. Clasie,CM,78,24
619,199626,André André,CM,78,25
620,201988,F. Fernández,DF,78,26
621,204550,V. Ibarbo,ED,78,25
622,205194,Ewerton,DF,78,26
623,175254,F. Caicedo,ST,78,26
624,181560,M. Yanga-M'Biwa,DF,78,26
625,183187,V. Stocker,CM,78,26
626,183569,E. Choupo-Moting,ST,78,26
627,183909,I. Traoré,CD,78,27
628,183937,G. van der Wiel,LD,78,27
629,188654,T. Heurtaux,DF,78,26
630,189246,S. Reinartz,CM,78,26
631,189354,Susaeta,ED,78,27
632,192635,Miguel Rosa,CI,78,26
633,197083,D. Caligiuri,CI,78,27
634,217699,I. Slimani,ST,78,27
635,165247,I. Khune,GK,78,28
636,167549,R. Shishkin,LD,78,28
637,182168,A. Ranocchia,DF,78,27
638,182212,A. Modeste,ST,78,27
639,184312,J. Biabiany,ED,78,27
640,199354,Lucas Pérez,CM,78,26
641,3622,Ricardo Carvalho,DF,78,37
642,15723,D. Kuyt,ED,78,34
643,46590,C. Samba,DF,78,31
644,46736,E. Moretti,DF,78,34
645,111661,C. Kameni,GK,78,31
646,119152,K. Touré,DF,78,34
647,136553,Lee Dong Gook,ST,78,36
648,137785,R. Huth,DF,78,30
649,138123,E. Cambiasso,CM,78,34
650,139062,W. Caballero,GK,78,33
651,142938,G. Denis,ST,78,33
652,143121,J. Sosa,CM,78,30
653,146011,I. Uche,ST,78,31
654,146111,Mikel Rico,CM,78,30
655,146482,Xabi Prieto,ED,78,31
656,150418,M. Gomez,ST,78,29
657,153260,Hilton,DF,78,37
658,154950,Y. Zhirkov,CI,78,31
659,157665,S. Dann,DF,78,28
660,158856,C. Gentner,CM,78,29
661,160310,Jesús Gámez,LI,78,30
662,162508,O. Kucher,DF,78,32
663,163492,N. Lombaerts,DF,78,30
664,164505,B. Guzan,GK,78,30
665,164835,L. Fabiański,GK,78,30
666,164878,L. Refaelov,ED,78,29
667,165174,E. Polanski,CM,78,29
668,165740,A. Johnson,CD,78,27
669,166072,Danilo,DF,78,31
670,166708,A. Kasaev,CI,78,29
671,167669,F. Higuaín,CM,78,30
672,168312,I. Abate,LD,78,28
673,168354,E. Viviano,GK,78,29
674,168607,Rafinha,LD,78,29
675,169181,K. Vermeer,GK,78,29
676,169588,J. Evans,DF,78,27
677,170783,C. Tioté,CM,78,29
678,170801,Nilson,GK,78,39
679,172013,De la Bella,LI,78,29
680,172077,J. Basanta,DF,78,31
681,172114,D. Valeri,CM,78,29
682,172283,Carlos Martínez,LD,78,29
683,172672,Varela,EI,78,30
684,173146,L. Cigarini,CM,78,29
685,173228,Siqueira,LI,78,29
686,173426,S. Mignolet,GK,78,27
687,173909,K. Boateng,CM,78,28
688,175379,Pedro León,CD,78,28
689,176285,W. Reid,DF,78,26
690,176619,A. Ramos,ST,78,29
691,176731,P. Wernbloom,CM,78,29
692,176733,M. Berg,ST,78,28
693,176944,M. Fellaini,CM,78,27
694,177573,Weligton,DF,78,35
695,177765,P. Cissé,ST,78,30
696,177983,C. Zapata,DF,78,28
697,178535,P. Osvaldo,ST,78,29
698,178679,M. Sall,DF,78,29
699,179544,Y. Mulumbu,CM,78,28
700,179752,O. Cardozo,ST,78,32
701,179847,F. Fazio,DF,78,28
702,179875,D. N'Doye,ST,78,30
703,180714,Guilherme,GK,78,29
704,182629,Beto,GK,78,33
705,183108,N. Amrabat,ST,78,28
706,183483,K. Mitroglou,ST,78,27
707,183497,O. Karnezis,GK,78,29
708,183893,C. Yacob,CM,78,27
709,184134,Fernando,CM,78,27
710,187084,M. Diouf,ST,78,27
711,188270,B. Ecuélé Manga,DF,78,26
712,188427,S. Lulić,CM,78,29
713,190024,Fernandão,ST,78,28
714,190919,F. Montero,ST,78,27
715,192629,Iago Aspas,ST,78,27
716,194365,S. Okazaki,ST,78,29
717,194911,Adrián,GK,78,28
718,200647,J. Iličić,MP,78,27
719,214997,A. Correa,ST,77,20
720,203042,J. Butland,GK,77,22
721,203574,J. Stones,DF,77,21
722,204311,K. Zouma,DF,77,20
723,196934,O. Özyakup,CM,77,22
