,sofifa_id,short_name,player_positions,overall,age
79,139720,V. Kompany,DF,85,31
80,164169,Filipe Luís,LI,85,31
81,167628,S. Ruffier,GK,85,30
82,170890,B. Matuidi,CM,85,30
83,172871,J. Vertonghen,DF,85,30
84,173210,C. Marchisio,CM,85,31
85,183898,A. Di María,ED,85,29
86,189332,Jordi Alba,LI,85,28
87,190547,K. Glik,DF,85,29
88,192593,D. Subašić,GK,85,32
89,192883,H. Mkhitaryan,CD,85,28
90,193041,K. Navas,GK,85,30
91,220834,Marco Asensio,CM,84,21
92,218667,Bernardo Silva,CD,84,22
93,200316,T. Horn,GK,84,24
94,211117,D. Alli,CM,84,21
95,201399,M. Icardi,ST,84,24
96,212218,A. Laporte,DF,84,23
97,225508,E. Bailly,DF,84,23
98,193747,Koke,CM,84,25
99,201153,Morata,ST,84,24
100,201024,K. Koulibaly,DF,84,26
101,202166,J. Draxler,EI,84,23
102,204963,Carvajal,LD,84,25
103,208722,S. Mané,ED,84,25
104,189117,R. Bürki,GK,84,26
105,192227,S. Mustafi,DF,84,25
106,192774,K. Manolas,DF,84,26
107,178750,Sergio Asenjo,GK,84,28
108,179783,R. Fährmann,GK,84,28
109,189712,K. Strootman,CM,84,27
110,106231,Aduriz,ST,84,36
111,143076,A. Gómez,MP,84,29
112,146530,Dani Alves,LD,84,34
113,164468,G. Cahill,DF,84,31
114,165229,L. Koscielny,DF,84,31
115,167397,Falcao,ST,84,31
116,177388,D. Payet,EI,84,30
117,177509,M. Benatia,DF,84,30
118,178088,Juan Mata,CM,84,29
119,179846,S. Khedira,CM,84,30
120,180403,Willian,ED,84,28
121,180930,E. Džeko,ST,84,31
122,181458,I. Perišić,CI,84,28
123,184120,Bruno,CM,84,33
124,189505,Pedro,ED,84,29
125,191740,Ander Herrera,CM,84,27
126,231747,K. Mbappé,ST,83,18
127,231443,O. Dembélé,ED,83,20
128,213565,T. Lemar,CI,83,21
129,208596,A. Belotti,ST,83,23
130,207865,Marquinhos,DF,83,23
131,210257,Ederson,GK,83,23
132,212190,N. Süle,DF,83,21
133,215316,G. Rulli,GK,83,25
134,198009,M. Perin,GK,83,24
135,198176,S. de Vrij,DF,83,25
136,205600,S. Umtiti,DF,83,23
137,209499,Fabinho,CM,83,23
138,212814,João Mário,CM,83,24
139,220971,N. Keïta,CM,83,22
140,201942,Roberto Firmino,ST,83,25
141,216460,J. Giménez,DF,83,22
142,186547,M. Musacchio,DF,83,26
143,188152,Oscar,CM,83,25
144,199482,A. Lopes,GK,83,26
145,200888,Danilo Pereira,CM,83,25
146,203376,V. van Dijk,DF,83,25
147,207566,William Carvalho,CM,83,25
148,209331,M. Salah,ED,83,25
149,177358,M. Schneiderlin,CM,83,27
150,197061,J. Matip,DF,83,25
151,208448,E. Forsberg,CM,83,25
152,163587,K. Schmeichel,GK,83,30
153,177683,Y. Sommer,GK,83,28
154,185239,O. Toprak,DF,83,27
155,188377,K. Walker,LD,83,27
156,193474,I. Gueye,CM,83,27
157,204485,R. Mahrez,CD,83,26
158,5479,Casillas,GK,83,36
159,20289,Y. Touré,CM,83,34
160,20775,Quaresma,CD,83,33
161,24630,José Reina,GK,83,34
162,53302,D. De Rossi,CM,83,33
163,139068,Nani,EI,83,30
164,139869,W. Sneijder,CM,83,33
165,142754,J. Mascherano,DF,83,33
166,146562,Santi Cazorla,CM,83,32
167,146748,Diego López,GK,83,35
168,146760,Juanfran,LD,83,32
169,158963,L. Biglia,CM,83,31
170,159147,L. Perrin,DF,83,31
171,161956,Borja Valero,CM,83,32
172,162240,M. Dembélé,CM,83,29
173,167905,A. Valencia,LD,83,31
174,170481,E. Garay,DF,83,30
175,173771,L. Piszczek,LD,83,32
176,176600,K. Gameiro,ST,83,30
177,176769,Jonas,ST,83,33
178,178005,Rui Patrício,GK,83,29
179,178562,E. Banega,CM,83,29
180,179784,B. Höwedes,DF,83,29
181,180819,A. Lallana,CM,83,29
182,181783,M. Mandžukić,ST,83,31
183,184144,N. Gaitán,CI,83,29
184,184431,S. Giovinco,MP,83,30
185,184826,Adrien Silva,CM,83,28
186,185020,José Callejón,ED,83,30
187,187936,S. N'Zonzi,CM,83,28
188,189068,B. Dost,ST,83,28
189,189125,G. Bonaventura,CM,83,27
190,189358,S. Kagawa,CM,83,28
191,191180,J. Pastore,CM,83,28
192,191202,N. Matić,CM,83,28
193,192366,N. Otamendi,DF,83,29
194,192629,Iago Aspas,ST,83,29
195,199715,Vitolo,CI,83,27
196,230621,G. Donnarumma,GK,82,18
197,222492,L. Sané,EI,82,21
198,208421,Saúl,CM,82,22
199,211300,A. Martial,CI,82,21
200,215785,K. Baldé Diao,EI,82,22
201,202477,Deulofeu,EI,82,23
202,219683,C. Tolisso,CM,82,22
203,207410,M. Kovačić,CM,82,23
204,209658,L. Goretzka,CM,82,22
205,211575,André Gomes,CM,82,23
206,212404,F. Bernardeschi,CD,82,23
207,213331,J. Tah,DF,82,21
208,219809,T. Bakayoko,CM,82,22
209,202335,E. Dier,DF,82,23
210,202651,Suso,ED,82,23
211,202652,R. Sterling,ED,82,22
212,206652,Sergio Rico,GK,82,23
213,212188,T. Werner,ST,82,21
214,195093,Willian José,ST,82,25
215,204525,Iñigo Martínez,DF,82,26
216,204639,S. Savić,DF,82,26
217,205452,A. Rüdiger,DF,82,24
218,181291,G. Wijnaldum,CM,82,26
219,188942,V. Wanyama,CM,82,26
220,193348,X. Shaqiri,CD,82,25
221,199503,G. Xhaka,CM,82,24
222,200104,H. Son,CI,82,24
223,200949,Lucas,ED,82,24
224,203483,D. Klaassen,CM,82,24
225,204970,F. Thauvin,ED,82,24
226,206545,Manu Trigueros,CM,82,25
227,208808,Q. Promes,CD,82,25
228,216594,N. Fekir,CM,82,23
229,183711,J. Henderson,CM,82,27
230,186153,W. Szczęsny,GK,82,27
231,188943,K. Trapp,GK,82,26
232,190456,N. Clyne,LD,82,26
233,193698,O. Baumann,GK,82,27
234,203551,A. Florenzi,LD,82,26
235,169595,D. Rose,LI,82,26
236,177457,L. Bender,CM,82,28
237,186561,A. Ramsey,CM,82,26
238,192387,C. Immobile,ST,82,27
239,193469,Víctor Ruíz,DF,82,28
240,201862,M. Rojo,DF,82,27
241,208618,Lucas Vázquez,ED,82,26
242,216451,J. Seri,CM,82,25
243,104389,R. Jarstein,GK,82,32
244,108080,S. Lichtsteiner,LD,82,33
245,113422,David Villa,ST,82,35
246,135507,Fernandinho,CM,82,32
247,143745,A. Turan,CM,82,30
248,144622,Raffael,MP,82,32
249,150418,M. Gómez,ST,82,31
250,150724,J. Hart,GK,82,30
251,157481,Raúl Albiol,DF,82,31
252,158121,B. Costil,GK,82,29
253,162347,João Moutinho,CM,82,30
254,163489,A. Consigli,GK,82,30
255,163631,L. Baines,LI,82,32
256,163705,S. Mandanda,GK,82,32
257,163824,A. Williams,DF,82,32
258,165239,S. Nasri,CI,82,30
259,167431,G. Castro,CM,82,30
260,168354,E. Viviano,GK,82,31
261,169416,C. Vela,ED,82,28
262,171833,D. Sturridge,ST,82,27
263,171919,Naldo,DF,82,34
264,172723,A. Begović,GK,82,30
265,174543,C. Bravo,GK,82,34
266,177413,A. Witsel,CM,82,28
267,177600,Beñat,CM,82,30
268,178224,J. Hernández,ST,82,29
269,178372,B. Ivanović,DF,82,33
270,178509,O. Giroud,ST,82,30
271,179847,F. Fazio,DF,82,30
272,181786,V. Ćorluka,DF,82,31
273,182494,F. Muslera,GK,82,31
274,183376,L. Fejsa,CM,82,28
275,183497,O. Karnezis,GK,82,31
276,183574,M. Kruse,MP,82,29
277,184200,M. Arnautović,CI,82,28
278,184267,Y. Brahimi,CI,82,27
279,184484,G. Sigurðsson,CM,82,27
280,186627,M. Balotelli,ST,82,26
281,187072,L. Stindl,MP,82,28
282,187754,Marlos,CD,82,29
283,188803,Taison,CI,82,29
284,189513,Parejo,CM,82,28
285,189560,Iborra,CM,82,29
286,190483,Douglas Costa,CI,82,26
287,193082,J. Cuadrado,CD,82,29
288,193532,G. Medel,CM,82,29
289,197965,Pizzi,CM,82,27
290,198164,Jonathan Viera,CM,82,27
291,199845,F. Acerbi,DF,82,29
292,202857,K. Bellarabi,CD,82,27
293,204277,Roque Mesa,CM,82,28
294,207471,F. Vázquez,CM,82,28
295,207664,C. Bacca,ST,82,30
296,207863,Felipe,DF,82,28
297,217699,I. Slimani,ST,82,29
298,230666,Gabriel Jesus,ST,81,20
299,213661,A. Christensen,DF,81,21
300,203747,Héctor Bellerín,LD,81,22
301,220793,D. Sánchez,DF,81,21
302,227055,Gelson Martins,CD,81,22
303,188988,M. Lanzini,CM,81,24
304,203042,J. Butland,GK,81,24
305,207599,M. Keane,DF,81,24
306,210896,M. Sanson,CM,81,22
307,210935,D. Berardi,ED,81,22
308,212622,J. Kimmich,LD,81,22
309,216201,Williams,ED,81,23
310,222028,J. Weigl,CM,81,21
311,227928,Nélson Semedo,LD,81,23
312,199189,R. Barkley,CM,81,23
313,199564,Sergi Roberto,LD,81,25
314,201400,Rafinha,CM,81,24
315,201995,Felipe Anderson,ED,81,24
316,209889,R. Guerreiro,CI,81,23
317,210008,A. Rabiot,CM,81,22
318,211368,Bruma,CI,81,22
319,192318,M. Götze,CM,81,25
320,193165,J. Corona,CD,81,24
321,197853,S. Aurier,LD,81,24
322,208670,H. Ziyech,CM,81,24
323,216352,M. Brozović,CM,81,24
324,188005,Camacho,CM,81,27
325,189461,J. Wilshere,CM,81,25
326,192789,Mario Gaspar,LD,81,26
327,193352,R. Rodríguez,LI,81,24
328,198717,W. Zaha,CD,81,24
329,198951,C. Bakambu,ST,81,26
330,202371,T. Meunier,LD,81,25
331,205498,Jorginho,CM,81,25
332,184111,C. Benteke,ST,81,26
333,190941,L. Hrádecký,GK,81,27
334,192638,Marcos Alonso,LI,81,26
335,193525,Mário Fernandes,LD,81,26
336,195086,D. Lovren,DF,81,27
337,195365,K. Kampl,CM,81,26
338,197242,G. Krychowiak,CM,81,27
339,197655,S. Coates,DF,81,26
340,198141,Bartra,DF,81,26
341,199987,J. Cillessen,GK,81,28
342,200724,Nacho Fernández,DF,81,27
343,216354,A. Kramarić,ST,81,26
344,179645,S. Kjær,DF,81,28
345,181820,S. Jovetić,ST,81,27
346,183285,M. Sakho,DF,81,27
347,184942,Giuliano,CM,81,27
348,188388,R. Boudebouz,CM,81,27
349,189251,S. Rudy,CM,81,27
350,189881,C. Smalling,DF,81,27
351,199451,W. Ben Yedder,ST,81,26
352,202685,S. Zaza,ST,81,26
353,216194,Dani García,CM,81,27
354,9676,S. Eto'o,ST,81,36
355,49369,Fernando Torres,ST,81,33
356,49370,T. Motta,CM,81,34
357,53612,P. Mertesacker,DF,81,32
358,54050,W. Rooney,CM,81,31
359,110677,Moyá,GK,81,33
360,116494,C. Carrasso,GK,81,35
361,121944,B. Schweinsteiger,CM,81,32
362,139968,V. Enyeama,GK,81,34
363,139997,D. Srna,LD,81,35
364,142780,G. Rodríguez,DF,81,33
365,146954,Gabi,CM,81,33
366,153244,A. Gignac,ST,81,31
367,158625,Dante,DF,81,33
368,161648,H. Ben Arfa,CM,81,30
369,163264,T. Heaton,GK,81,31
370,166706,M. Škrtel,DF,81,32
371,171579,Raúl García,CM,81,30
372,172175,K. Mirallas,CI,81,29
373,173198,D. Astori,DF,81,30
374,173426,S. Mignolet,GK,81,29
375,177326,M. Valbuena,EI,81,32
376,178086,Adán,GK,81,30
377,180216,S. Coleman,LD,81,28
378,183280,A. Rami,DF,81,31
379,183483,K. Mitroglou,ST,81,29
380,183498,M. Parolo,CM,81,32
381,183900,D. Perotti,EI,81,28
382,185431,N. Kalinić,ST,81,29
383,187961,Paulinho,CM,81,28
384,189574,Iturraspe,CM,81,28
385,190149,De Marcos,LD,81,28
386,190584,Illarramendi,CM,81,27
387,193738,Y. Belhanda,CM,81,27
388,194794,A. Yarmolenko,ED,81,27
389,199354,Lucas Pérez,ST,81,28
390,208830,J. Vardy,ST,81,30
391,216393,Y. Tielemans,CM,80,20
392,231677,M. Rashford,ST,80,19
393,211320,D. Rugani,DF,80,22
394,212194,J. Brandt,CI,80,21
395,205192,Denis Suárez,CM,80,23
396,206585,Arrizabalaga,GK,80,22
397,210035,Grimaldo,LI,80,21
398,210406,P. Zieliński,CM,80,23
399,222737,Malcom,ED,80,20
400,210243,Ricardo Pereira,LD,80,23
401,215792,Jemerson,DF,80,24
402,223848,S. Milinković-Savić,CM,80,22
403,196934,O. Özyakup,CM,80,24
404,198784,A. Oxlade-Chamberlain,CD,80,23
405,201510,L. Kurzawa,LI,80,24
406,204082,J. Brooks,DF,80,24
407,204529,M. Batshuayi,ST,80,23
408,208333,E. Can,CM,80,23
409,209297,Fred,CM,80,24
410,210617,Samu Castillejo,CD,80,22
411,213296,N. Bentaleb,CM,80,22
412,203486,T. Hazard,MP,80,24
413,203775,L. Karius,GK,80,24
414,205362,M. Nastasić,DF,80,24
415,211748,K. Demirbay,CM,80,23
416,212462,Alex Telles,LI,80,24
417,212831,Alisson,GK,80,24
418,170368,E. Lamela,CD,80,25
419,188253,J. McCarthy,CM,80,26
420,190813,S. El Shaarawy,EI,80,24
421,193061,R. Pereyra,CM,80,26
422,194229,Hugo Mallo,LD,80,26
423,198950,Pablo Sarabia,CD,80,25
424,199110,L. Muriel,ST,80,26
425,200610,K. Volland,ST,80,24
426,205976,Leo Baptistao,ST,80,24
427,207993,S. Kolašinac,LI,80,24
428,182002,Sidnei,DF,80,27
429,192641,K. Vogt,DF,80,25
430,195861,Y. Rakitskyi,DF,80,27
431,198118,J. Guilavogui,CM,80,26
432,199914,Allan,CM,80,26
433,170370,J. dos Santos,CM,80,27
434,177458,S. Bender,DF,80,28
435,184392,M. Darmian,LI,80,27
436,186146,D. Welbeck,ST,80,26
437,187491,F. Smolov,ST,80,27
438,187688,Ganso,CM,80,27
439,187735,A. Dzagoev,CM,80,27
440,189156,Daniel Carriço,DF,80,28
441,190717,M. Antonio,ST,80,27
442,190815,D. Blind,LI,80,27
443,193130,A. Schürrle,CI,80,26
444,193361,R. Soriano,CI,80,26
445,193886,D. Didavi,CM,80,27
446,194879,Sergi Enrich,ST,80,27
447,206413,T. Stepanenko,CM,80,27
448,208334,J. Hector,CM,80,27
449,21146,M. Carrick,CM,80,35
450,48717,Júlio César,GK,80,37
451,50542,J. Defoe,ST,80,34
452,52091,P. Evra,LI,80,36
453,53914,P. Jagielka,DF,80,34
454,111661,C. Kameni,GK,80,33
455,112316,J. Mathieu,DF,80,33
456,124635,M. Topal,CM,80,31
457,134744,A. Hutchinson,CM,80,34
458,135451,Gomes,GK,80,36
459,138412,J. Milner,LI,80,31
460,138449,Kaká,CM,80,35
461,139668,F. Marchetti,GK,80,34
462,140293,A. Mirante,GK,80,33
463,143587,F. Belluschi,CM,80,33
464,146460,Javi Fuego,CM,80,33
465,150516,L. Podolski,ST,80,32
466,156713,A. Granqvist,DF,80,32
467,157960,Manuel Fernandes,CM,80,31
468,158232,S. Kalou,CI,80,31
469,162329,K. El Ahmadi,CM,80,32
470,162369,V. Ibišević,ST,80,32
471,163155,B. Foster,GK,80,34
472,164835,L. Fabiański,GK,80,32
473,164859,T. Walcott,CD,80,28
474,165526,G. Paletta,DF,80,31
475,165536,G. Cabral,DF,80,31
476,167514,D. Basta,LD,80,32
477,167553,V. Denisov,LI,80,30
478,168530,Jardel,DF,80,31
479,169195,Renato Augusto,CM,80,29
480,169705,R. Bertrand,LI,80,27
481,171897,A. Guardado,CM,80,30
482,172316,Coke,LD,80,30
483,172522,D. Wass,CM,80,28
484,173208,D. Criscito,LI,80,30
485,173221,A. Candreva,CD,80,30
486,173373,S. Romero,GK,80,30
487,173432,H. Moreno,DF,80,29
488,173521,Marcano,DF,80,30
489,173909,K. Boateng,ST,80,30
490,175379,Pedro León,CD,80,30
491,176104,V. Birsa,CM,80,30
492,176376,I. Piatti,EI,80,32
493,176733,M. Berg,ST,80,30
494,176915,A. Fernández,CM,80,31
495,176930,M. Díaz,CM,80,30
496,177519,S. Tasci,DF,80,30
497,177604,Nacho Monreal,LI,80,31
498,177644,Kiko Casilla,GK,80,30
499,178311,Eder,ST,80,30
500,178416,J. Lens,CD,80,29
501,183909,I. Traoré,CD,80,29
502,184190,R. Thomas,DF,80,29
503,185132,Mikel San José,CM,80,28
504,185221,Luiz Gustavo,CM,80,29
505,187347,I. Smolnikov,LD,80,28
506,188802,M. Schmelzer,LI,80,29
507,189250,S. Rondón,ST,80,27
508,190264,Iago Falqué,ED,80,27
509,190972,E. Salvio,CD,80,26
510,191687,Maicon,DF,80,28
511,192492,F. Orellana,CM,80,31
512,193116,M. Gonalons,CM,80,28
513,194404,Neto,GK,80,27
514,199434,D. Tadić,CM,80,28
515,199827,P. Hernández,CM,80,30
516,200647,J. Iličić,MP,80,29
517,203280,V. Germain,ST,80,27
518,203888,Eric Botteghin,DF,80,29
519,206273,O. Shatov,CI,80,26
520,206113,S. Gnabry,CI,79,21
521,210413,A. Romagnoli,DF,79,22
522,212602,Diego Llorente,DF,79,23
523,212886,W. Cyprien,CM,79,22
524,214997,A. Correa,ST,79,22
525,218339,M. Dahoud,CM,79,21
526,193105,A. Areola,GK,79,24
527,204311,K. Zouma,DF,79,22
528,205175,A. Milik,ST,79,23
529,206467,A. Pléa,ST,79,24
530,207441,L. Vietto,ST,79,23
531,210514,João Cancelo,LD,79,23
532,211354,M. Benassi,CM,79,22
533,212150,M. Meyer,CM,79,21
534,212501,L. Dendoncker,CM,79,22
535,213345,K. Coman,CD,79,21
536,221660,V. Lindelöf,DF,79,22
537,230142,Oyarzabal,EI,79,20
538,200454,Paco Alcácer,ST,79,23
539,203574,J. Stones,DF,79,23
540,208777,Óliver Torres,CM,79,22
541,215259,E. Rigoni,CD,79,24
542,221130,Y. Cardinale,GK,79,23
543,200458,L. Digne,LI,79,23
544,201042,D. Sidibé,LD,79,24
545,202556,M. Depay,EI,79,23
546,202642,Fernando,CM,79,25
547,202849,J. Vestergaard,DF,79,24
548,205407,D. Baselli,CM,79,25
549,205525,Bernard,CM,79,24
550,205988,L. Shaw,LI,79,21
551,206511,M. Arnold,CM,79,23
552,211256,N. Tagliafico,LI,79,24
553,211381,S. Boufal,EI,79,23
554,211688,Gayà,LI,79,22
555,212523,Anderson Talisca,CM,79,23
556,220440,C. Lenglet,DF,79,22
557,225018,F. Andone,ST,79,24
558,195363,J. Bruma,DF,79,25
559,197948,F. Lejeune,DF,79,26
560,198683,M. Gabbiadini,ST,79,25
561,201377,J. Murillo,DF,79,25
562,203890,S. Vrsaljko,LD,79,25
563,204523,Rubén Pardo,CM,79,24
564,205069,Bernat,LI,79,24
565,208093,Gerard Moreno,ST,79,25
566,208128,H. Çalhanoğlu,CI,79,23
567,210864,E. Hysaj,LD,79,23
568,215466,N. Maksimović,DF,79,25
569,230977,M. Almirón,CM,79,23
570,184477,K. Papadopoulos,DF,79,25
571,190286,Canales,CM,79,26
572,190544,A. Ljajić,EI,79,25
573,190778,J. Zoet,GK,79,26
574,194174,Keko,CD,79,25
575,199550,B. Martins Indi,DF,79,25
576,199952,E. Çolak,CM,79,26
577,201046,R. Saponara,CM,79,25
578,201118,Cédric,LD,79,25
579,201454,F. Ghoulam,LI,79,26
580,201533,P. Ntep,CI,79,24
581,201858,N. Sansone,ST,79,25
582,204024,C. Kramer,CM,79,26
583,204638,W. Orban,DF,79,24
584,213150,S. Kritsyuk,GK,79,26
585,215057,I. Marcone,CM,79,27
586,216150,D. Zappacosta,LD,79,25
587,224334,M. Acuña,CI,79,25
588,225647,M. Campaña,GK,79,28
589,172962,V. Moses,LD,79,26
590,192086,A. Kokorin,ST,79,26
591,192565,Y. Mallı,CM,79,25
592,199576,Oriol Romeu,CM,79,25
593,199852,N. Jørgensen,ST,79,26
594,201049,L. Tonelli,DF,79,27
595,201305,Gabriel Paulista,DF,79,26
596,201956,S. Sané,DF,79,26
597,203757,Zé Luís,ST,79,26
598,227476,Soares,ST,79,26
599,156519,H. Herrera,CM,79,27
600,176285,W. Reid,DF,79,28
601,176993,Bojan,CM,79,26
602,177723,Fabricio,GK,79,29
603,186132,D. Drinkwater,CM,79,27
604,186148,R. Zieler,GK,79,28
605,188524,V. Babacan,GK,79,28
606,188955,G. Bou,ST,79,27
607,189271,F. Coquelin,CM,79,26
608,191210,S. Corchia,LD,79,26
609,194957,P. Jones,DF,79,25
610,198077,P. Herrmann,CD,79,26
611,201262,V. Darida,CM,79,26
612,215051,L. López,DF,79,27
613,6826,G. Barry,CM,79,36
614,7763,A. Pirlo,CM,79,38
615,8473,T. Rosický,CM,79,36
616,49031,S. Sorrentino,GK,79,38
617,121933,R. Adler,GK,79,32
618,137351,D. Baier,CM,79,33
619,137677,M. Vorm,GK,79,33
620,137809,Vágner Love,ST,79,33
621,139062,W. Caballero,GK,79,35
622,140233,G. Ochoa,GK,79,31
623,142784,P. Zabaleta,LD,79,32
624,142902,A. Pyatov,GK,79,33
625,146439,Negredo,ST,79,31
626,146482,Xabi Prieto,CM,79,33
627,147621,A. Samedov,CD,79,32
628,147782,I. Denisov,CM,79,33
629,148119,I. Akinfeev,GK,79,31
630,148122,V. Berezutskiy,DF,79,35
631,148711,Luisão,DF,79,36
632,159145,B. Gomis,ST,79,31
633,159171,Jurado,CI,79,31
634,159240,M. Krohn-Dehli,CI,79,34
635,160741,D. Abraham,DF,79,30
636,165109,S. Radu,LI,79,30
637,165501,N. Pareja,DF,79,33
638,166072,Danilo,DF,79,33
639,167943,Y. Cabaye,CM,79,31
640,168320,A. Gyan,ST,79,31
641,168435,S. Sirigu,GK,79,30
642,169588,J. Evans,DF,79,29
643,169596,R. Shawcross,DF,79,29
644,170369,G. dos Santos,MP,79,28
645,170733,Gervinho,EI,79,30
646,170797,N. Şahin,CM,79,28
647,171791,José Fonte,DF,79,33
648,172114,D. Valeri,CM,79,31
649,172290,D. Zurutuza,CM,79,30
650,173306,C. Ansaldi,LI,79,30
651,173474,Z. Junuzović,CM,79,29
652,176266,Lucas Leiva,CM,79,30
653,176550,D. Ospina,GK,79,28
654,176571,A. Ayew,CD,79,27
655,176731,P. Wernbloom,CM,79,31
656,176944,M. Fellaini,CM,79,29
657,177159,F. Johnson,CI,79,29
658,177578,S. Prödl,DF,79,30
659,178424,Antunes,LI,79,30
660,180334,Marcelo,DF,79,30
661,181402,W. Vainqueur,CM,79,28
662,183108,N. Amrabat,CD,79,30
663,183666,Roberto,GK,79,31
664,183855,A. Ogbonna,DF,79,29
665,183893,C. Yacob,CM,79,29
666,183899,P. Piatti,CI,79,28
667,184069,S. Wagner,ST,79,29
668,184881,S. Feghouli,ED,79,27
669,184949,Mariano,LD,79,31
670,185103,A. Kolarov,LI,79,31
671,186307,M. Fabián,CM,79,27
672,187324,Maurício,DF,79,28
673,187457,C. Noboa,CM,79,32
674,188428,S. Doumbia,ST,79,29
675,189169,Jonathas,ST,79,28
676,189433,B. Hübner,DF,79,27
677,189963,W. Bony,ST,79,28
678,190223,Balenziaga,LI,79,29
679,190243,M. Hitz,GK,79,29
680,190875,J. Kucka,CM,79,30
681,192679,Escudero,LI,79,27
682,193171,Jaume Costa,LI,79,29
683,193887,H. Pérez,CD,79,28
684,194911,Adrián,GK,79,30
685,199561,Nolito,EI,79,30
686,199977,Vicente Gómez,CM,79,28
687,200641,Y. Konoplyanka,EI,79,27
688,201988,F. Fernández,DF,79,28
689,205678,E. Višća,CD,79,27
690,227796,C. Pulisic,CD,78,18
691,222509,Dani Ceballos,CM,78,20
692,228687,K. Dolberg,ST,78,19
693,227234,L. Tousart,CM,78,20
694,204884,B. Mendy,LI,78,22
695,205569,J. Ward-Prowse,CM,78,22
696,219932,A. Sanabria,ST,78,21
697,228941,André Silva,ST,78,21
698,204077,M. Niang,EI,78,22
699,206591,M. Weiser,LD,78,23
700,212153,R. Gagliardini,CM,78,23
701,212198,Bruno Fernandes,CM,78,22
702,212230,Iuri Medeiros,CD,78,22
703,212977,N. Stark,DF,78,22
704,213135,D. Origi,ST,78,22
705,216778,Rúben Semedo,DF,78,23
706,221992,H. Lozano,EI,78,21
707,223061,F. Cervi,CI,78,23
708,225199,V. Koziello,CM,78,21
709,226753,A. Onana,GK,78,21
710,202648,Sergi Darder,CM,78,23
711,203362,M. Elyounoussi,CI,78,22
712,203535,T. Vilhena,CM,78,22
713,207948,B. Traoré,ED,78,21
714,208135,A. Doucouré,CM,78,24
715,213582,A. Ruiz,MP,78,23
716,217877,T. Bongonda,EI,78,21
717,222558,R. Karsdorp,LD,78,22
718,223033,Jorge Meré,DF,78,20
719,223874,V. Rongier,CM,78,22
720,227950,Yeray,DF,78,22
721,189575,Muniain,EI,78,24
722,193601,G. Pezzella,DF,78,26
723,194996,Borja Bastón,ST,78,24
