,sofifa_id,short_name,player_positions,overall,age
173,210008,A. Rabiot,CM,83,24
174,210035,Grimaldo,LI,83,23
175,212188,T. Werner,ST,83,23
176,213565,T. Lemar,CI,83,23
177,220793,D. Sánchez,DF,83,23
178,220834,Marco Asensio,EI,83,23
179,200458,L. Digne,LI,83,25
180,202166,J. Draxler,CM,83,25
181,204935,J. Pickford,GK,83,25
182,208418,Y. Carrasco,CI,83,25
183,224179,Borja Iglesias,ST,83,26
184,192984,K. Casteels,GK,83,27
185,198717,W. Zaha,MP,83,26
186,200454,Paco Alcácer,ST,83,25
187,201153,Morata,ST,83,26
188,205693,S. Haller,ST,83,25
189,207566,William Carvalho,CM,83,27
190,212404,F. Bernardeschi,CD,83,25
191,217940,D. Djené,DF,83,27
192,188152,Oscar,CM,83,27
193,188943,K. Trapp,GK,83,28
194,198141,Bartra,DF,83,28
195,198950,Pablo Sarabia,CM,83,27
196,199987,J. Cillessen,GK,83,30
197,200949,Lucas Moura,MP,83,26
198,204970,F. Thauvin,ED,83,26
199,205498,Jorginho,CM,83,27
200,1179,G. Buffon,GK,83,41
201,5479,Casillas,GK,83,38
202,104389,R. Jarstein,GK,83,34
203,139720,V. Kompany,DF,83,33
204,157481,Raúl Albiol,DF,83,33
205,159261,F. Quagliarella,ST,83,36
206,163587,K. Schmeichel,GK,83,32
207,167397,Falcao,ST,83,33
208,168609,Miranda,DF,83,34
209,169416,C. Vela,ED,83,30
210,170481,E. Garay,DF,83,32
211,178005,Rui Patrício,GK,83,31
212,178518,R. Nainggolan,CM,83,31
213,178562,E. Banega,CM,83,31
214,179844,Diego Costa,ST,83,30
215,179846,S. Khedira,CM,83,32
216,179944,David Luiz,DF,83,32
217,183574,M. Kruse,MP,83,31
218,183711,J. Henderson,CM,83,29
219,184484,G. Sigurðsson,CM,83,29
220,186561,A. Ramsey,CM,83,28
221,190584,Illarramendi,CM,83,29
222,190815,D. Blind,CM,83,29
223,190941,L. Hrádecký,GK,83,29
224,192366,N. Otamendi,DF,83,31
225,193082,J. Cuadrado,CD,83,31
226,193474,I. Gueye,CM,83,29
227,195365,K. Kampl,CM,83,28
228,198329,Rodrigo,ST,83,28
229,199042,C. Aránguiz,CM,83,30
230,199451,W. Ben Yedder,ST,83,28
231,199845,F. Acerbi,DF,83,31
232,200888,Danilo Pereira,CM,83,27
233,216354,A. Kramarić,ST,83,28
234,230294,Louri Beretta,ST,83,27
235,230375,Josué Chiamulera,DF,83,27
236,230481,Ronaldo Cabrais,ED,83,27
237,230142,Oyarzabal,EI,82,22
238,229906,L. Bailey,EI,82,21
239,230666,Gabriel Jesus,ST,82,22
240,207410,M. Kovačić,CM,82,25
241,208596,A. Belotti,ST,82,25
242,212151,T. Strakosha,GK,82,24
243,220971,N. Keïta,CM,82,24
244,223959,L. Torreira,CM,82,23
245,224293,Rúben Neves,CM,82,22
246,225850,P. Kimpembe,DF,82,23
247,225953,S. Bergwijn,ED,82,21
248,226753,A. Onana,GK,82,23
249,227928,Nélson Semedo,LD,82,25
250,193105,A. Areola,GK,82,26
251,198009,M. Perin,GK,82,26
252,211320,D. Rugani,DF,82,24
253,214997,A. Correa,CD,82,24
254,216201,Iñaki Williams,ST,82,25
255,221992,H. Lozano,ED,82,23
256,227055,Gelson Martins,CD,82,24
257,200726,B. Lecomte,GK,82,28
258,209989,T. Partey,CM,82,26
259,211748,K. Demirbay,CM,82,25
260,197061,J. Matip,DF,82,27
261,202651,Suso,ED,82,25
262,204639,S. Savić,DF,82,28
263,205452,A. Rüdiger,DF,82,26
264,209960,Pacheco,GK,82,27
265,210243,Ricardo Pereira,LD,82,25
266,211256,N. Tagliafico,LI,82,26
267,223952,David Soria,GK,82,26
268,178750,Sergio Asenjo,GK,82,30
269,189575,Muniain,CM,82,26
270,192318,M. Götze,MP,82,27
271,193283,T. Delaney,CM,82,27
272,193698,O. Baumann,GK,82,29
273,195093,Willian José,ST,82,27
274,199564,Sergi Roberto,LD,82,27
275,200536,N. Schulz,LI,82,26
276,200610,K. Volland,ST,82,26
277,200724,Nacho Fernández,DF,82,29
278,201305,Gabriel Paulista,DF,82,28
279,202562,J. Roussillon,LI,82,26
280,203263,H. Maguire,DF,82,26
281,203486,T. Hazard,CD,82,26
282,208448,E. Forsberg,CM,82,27
283,208574,F. Kostić,CI,82,26
284,216409,M. Politano,CD,82,25
285,216547,Rafa,CI,82,26
286,24630,Pepe Reina,GK,82,36
287,53302,D. De Rossi,CM,82,35
288,106231,Aduriz,ST,82,38
289,146536,Jesús Navas,CD,82,33
290,146562,Santi Cazorla,CM,82,34
291,156519,H. Herrera,CM,82,29
292,158963,L. Biglia,CM,82,33
293,164835,L. Fabiański,GK,82,34
294,168354,E. Viviano,GK,82,33
295,178088,Juan Mata,CM,82,31
296,178509,O. Giroud,ST,82,32
297,179645,S. Kjær,DF,82,30
298,180403,Willian,ED,82,30
299,181786,V. Ćorluka,DF,82,33
300,184200,M. Arnautović,ST,82,30
301,184941,A. Sánchez,EI,82,30
302,184942,Giuliano,CM,82,29
303,185103,A. Kolarov,LI,82,33
304,186627,M. Balotelli,ST,82,28
305,187754,Marlos,CD,82,31
306,188803,Taison,CM,82,31
307,189068,B. Dost,ST,82,30
308,189125,G. Bonaventura,CM,82,29
309,189505,Pedro,ED,82,31
310,189805,L. de Jong,ST,82,28
311,190813,S. El Shaarawy,EI,82,26
312,191740,Ander Herrera,CM,82,29
313,193348,X. Shaqiri,ED,82,27
314,193525,Mário Fernandes,LD,82,28
315,197655,S. Coates,DF,82,28
316,198951,C. Bakambu,ST,82,28
317,202371,T. Meunier,LD,82,27
318,202857,K. Bellarabi,ED,82,29
319,207494,J. Lingard,CM,82,26
320,208808,Q. Promes,EI,82,27
321,208830,J. Vardy,ST,82,32
322,215333,D. Zapata,ST,82,28
323,216475,Morales,ST,82,31
324,230168,Raphaelito Anjos,GK,82,31
325,230225,Juiano Mestres,DF,82,35
326,230258,Rosberto Dourado,CM,82,31
327,245309,E. Schetino,DF,82,27
328,245313,J. Sildero,CM,82,27
329,231478,L. Martínez,ST,81,21
330,234906,H. Aouar,CM,81,21
331,235569,T. Ndombele,CM,81,22
332,240130,Éder Militão,DF,81,21
333,205659,A. Cragno,GK,81,25
334,221363,D. van de Beek,CM,81,22
335,221660,V. Lindelöf,DF,81,24
336,222509,Dani Ceballos,CM,81,22
337,226456,Pablo Fornals,CM,81,23
338,208333,E. Can,CM,81,25
339,211688,Gayà,LI,81,24
340,236632,David Neres,EI,81,22
341,210406,P. Zieliński,CM,81,25
342,215316,G. Rulli,GK,81,27
343,199503,G. Xhaka,CM,81,26
344,201400,Rafinha,CM,81,26
345,201455,G. Kondogbia,CM,81,26
346,204923,M. Sabitzer,CM,81,25
347,205988,L. Shaw,LI,81,23
348,207877,J. Martínez,ST,81,26
349,208135,A. Doucouré,CM,81,26
350,226790,W. Ndidi,CM,81,22
351,200316,T. Horn,GK,81,26
352,204638,W. Orban,DF,81,26
353,206467,A. Plea,ST,81,26
354,207791,Y. Poulsen,ST,81,25
355,207807,R. Fraser,CI,81,25
356,207862,M. Ginter,DF,81,25
357,209889,R. Guerreiro,CI,81,25
358,212814,João Mário,CM,81,26
359,213874,Thiago Mendes,CM,81,27
360,216145,A. Izzo,DF,81,27
361,216352,M. Brozović,CM,81,26
362,190544,A. Ljajić,CM,81,27
363,193165,J. Corona,CD,81,26
364,199575,Jordi Masip,GK,81,30
365,204120,T. Vaclík,GK,81,30
366,206304,L. Milivojević,CM,81,28
367,208093,Gerard Moreno,ST,81,27
368,223689,W. Weghorst,ST,81,26
369,20775,Quaresma,CD,81,35
370,112316,J. Mathieu,DF,81,35
371,138412,J. Milner,CM,81,33
372,142707,L. López,ST,81,36
373,159145,B. Gomis,ST,81,33
374,162240,M. Dembélé,CM,81,31
375,162895,Cesc Fàbregas,CM,81,32
376,163489,A. Consigli,GK,81,32
377,165229,L. Koscielny,DF,81,33
378,168530,Jardel,DF,81,33
379,169195,Renato Augusto,CM,81,31
380,171791,José Fonte,DF,81,35
381,171897,A. Guardado,CM,81,32
382,173771,L. Piszczek,LD,81,34
383,176600,K. Gameiro,ST,81,32
384,177388,D. Payet,CM,81,32
385,177600,Beñat,CM,81,32
386,178086,Adán,GK,81,32
387,179784,B. Höwedes,DF,81,31
388,182494,F. Muslera,GK,81,33
389,183394,M. Sissoko,CM,81,29
390,183498,M. Parolo,CM,81,34
391,184134,Fernando,CM,81,31
392,184144,N. Gaitán,CM,81,31
393,184431,S. Giovinco,MP,81,32
394,185221,Luiz Gustavo,CM,81,31
395,188829,N. Nkoulou,DF,81,29
396,191202,N. Matić,CM,81,30
397,192638,Marcos Alonso,LI,81,28
398,192883,H. Mkhitaryan,CD,81,30
399,194022,André Almeida,LD,81,28
400,203551,A. Florenzi,LD,81,28
401,204399,E. Zahavi,MP,81,31
402,207471,F. Vázquez,CM,81,30
403,208618,Lucas Vázquez,ED,81,28
404,216194,Dani García,CM,81,29
405,224334,M. Acuña,EI,81,27
406,230271,Laure Santeiro,CM,81,31
407,245299,J. Frendado,DF,81,35
408,245304,S. Ardero,CM,81,31
409,245305,L. Dálves,ST,81,27
410,251700,S. Mandíquez,ST,81,30
411,242444,João Félix,MP,80,19
412,224232,N. Barella,CM,80,22
413,225100,J. Gomez,DF,80,22
414,213661,A. Christensen,DF,80,23
415,215698,M. Maignan,GK,80,23
416,216393,Y. Tielemans,CM,80,22
417,229668,Mario Hermoso,DF,80,24
418,234153,Carlos Soler,CD,80,22
419,220477,M. Caldara,DF,80,25
420,222400,H. Winks,CM,80,23
421,223113,K. Piątek,ST,80,24
422,224458,Diogo Jota,MP,80,22
423,226161,Marcos Llorente,CM,80,24
424,228618,F. Mendy,LI,80,24
425,236679,Melendo,CD,80,21
426,239818,Rúben Dias,DF,80,22
427,241671,D. Livaković,GK,80,23
428,203747,Héctor Bellerín,LD,80,24
429,204884,B. Mendy,LI,80,24
430,211591,M. Dembélé,ST,80,22
431,211990,O. Vlachodimos,GK,80,25
432,212623,Santi Mina,ST,80,23
433,212692,Rony Lopes,CI,80,23
434,215330,J. Correa,MP,80,24
435,219809,T. Bakayoko,CM,80,24
436,226168,M. Eggestein,CM,80,22
437,234035,Odriozola,LD,80,23
438,239207,M. Gómez,ST,80,22
439,202648,Sergi Darder,CM,80,25
440,204311,K. Zouma,DF,80,24
441,207439,L. Paredes,CM,80,25
442,208920,N. Aké,DF,80,24
443,210864,E. Hysaj,LD,80,25
444,211575,André Gomes,CM,80,25
445,215785,K. Baldé,CD,80,24
446,222028,J. Weigl,CM,80,23
447,223874,V. Rongier,CM,80,24
448,227950,Yeray,DF,80,24
449,242348,Loren,ST,80,25
450,193352,R. Rodríguez,LI,80,26
451,198784,A. Oxlade-Chamberlain,CM,80,25
452,199823,Campaña,CM,80,26
453,201143,A. Mandi,DF,80,27
454,202477,Deulofeu,MP,80,25
455,205069,Bernat,LI,80,26
456,205849,E. Andrada,GK,80,28
457,207599,M. Keane,DF,80,26
458,210513,J. Quintero,CM,80,26
459,210617,Samu Castillejo,CD,80,24
460,215223,W. Benítez,GK,80,26
461,220018,A. Rebić,ST,80,25
462,225508,E. Bailly,DF,80,25
463,230977,M. Almirón,EI,80,25
464,235374,M. Lazzari,CD,80,25
465,188988,M. Lanzini,CM,80,26
466,190778,J. Zoet,GK,80,28
467,199005,M. Ryan,GK,80,27
468,199577,Sergi Gómez,DF,80,27
469,200155,H. Vanaken,CM,80,26
470,201922,M. Hinteregger,DF,80,26
471,205362,M. Nastasić,DF,80,26
472,208141,Gabriel,CM,80,25
473,196978,C. Wilson,ST,80,27
474,198118,J. Guilavogui,CM,80,28
475,203483,D. Klaassen,CM,80,26
476,203605,P. Kadeřábek,LD,80,27
477,204024,C. Kramer,CM,80,28
478,204525,Iñigo Martínez,DF,80,28
479,205070,Portu,MP,80,27
480,206545,Manu Trigueros,CM,80,27
481,208128,H. Çalhanoğlu,EI,80,25
482,208498,M. Dabbur,ST,80,27
483,210665,M. Halstenberg,LI,80,27
484,219985,M. Vecino,CM,80,27
485,220407,M. Dúbravka,GK,80,30
486,227290,M. Dmitrović,GK,80,27
487,45186,Joaquín,CI,80,37
488,54050,W. Rooney,ST,80,33
489,110677,Moyá,GK,80,35
490,139068,Nani,EI,80,32
491,142754,J. Mascherano,CM,80,35
492,146748,Diego López,GK,80,37
493,148119,I. Akinfeev,GK,80,33
494,153244,A. Gignac,ST,80,33
495,154472,Jorge Molina,ST,80,37
496,158121,B. Costil,GK,80,31
497,159147,L. Perrin,DF,80,33
498,163155,B. Foster,GK,80,36
499,163264,T. Heaton,GK,80,33
500,163705,S. Mandanda,GK,80,34
501,164029,Charles,ST,80,35
502,165109,S. Radu,DF,80,32
503,169595,D. Rose,LI,80,28
504,170368,E. Lamela,CD,80,27
505,171579,Raúl García,CM,80,32
506,171919,Naldo,DF,80,36
507,172522,D. Wass,CM,80,30
508,173373,S. Romero,GK,80,32
509,175379,Pedro León,CD,80,32
510,176376,I. Piatti,EI,80,34
511,176550,D. Ospina,GK,80,30
512,176930,M. Díaz,CM,80,32
513,177326,M. Valbuena,CI,80,34
514,177457,L. Bender,LD,80,30
515,177458,S. Bender,DF,80,30
516,178213,E. Capoue,CM,80,30
517,178424,Antunes,LI,80,32
518,179783,R. Fährmann,GK,80,30
519,179847,F. Fazio,DF,80,32
520,181098,M. Hasebe,DF,80,35
521,182002,Sidnei,DF,80,29
522,183900,D. Perotti,EI,80,30
523,184252,L. Pratto,ST,80,31
524,184881,S. Feghouli,CD,80,29
525,186345,K. Trippier,LD,80,28
526,186547,M. Musacchio,DF,80,28
527,187052,Y. M'Vila,CM,80,29
528,187072,L. Stindl,MP,80,30
529,187491,F. Smolov,ST,80,29
530,187936,S. Nzonzi,CM,80,30
531,189271,F. Coquelin,CM,80,28
532,189362,Hulk,CD,80,32
533,189712,K. Strootman,CM,80,29
534,189881,C. Smalling,DF,80,29
535,190547,K. Glik,DF,80,31
536,190972,E. Salvio,CD,80,28
537,192593,D. Subašić,GK,80,34
538,192641,K. Vogt,DF,80,27
539,193061,R. Pereyra,CI,80,28
540,193738,Y. Belhanda,CM,80,29
541,194879,Sergi Enrich,ST,80,29
542,195086,D. Lovren,DF,80,29
543,196889,S. Verdi,CI,80,26
544,199110,L. Muriel,ST,80,28
545,199206,D. Vida,DF,80,30
546,199416,Ibai Gómez,CD,80,29
547,200260,S. Berghuis,ED,80,27
548,200315,Cristian Tello,CI,80,27
549,201119,Ismaily,LI,80,29
550,201454,F. Ghoulam,LI,80,28
551,201956,S. Sané,DF,80,28
552,202685,S. Zaza,ST,80,28
553,203890,S. Vrsaljko,LD,80,27
554,203895,Pozuelo,CM,80,27
555,204838,R. Jiménez,ST,80,28
556,205525,Bernard,CI,80,26
557,206413,T. Stepanenko,CM,80,29
558,214584,F. Armani,GK,80,32
559,215057,I. Marcone,CM,80,29
560,222943,Jony,CI,80,27
561,223578,Mata,ST,80,30
562,227536,M. Marega,ST,80,28
563,230234,Everton Andrão,CM,80,35
564,230347,Welington Dano,LI,80,31
565,245294,J. Serendero,GK,80,31
566,245300,M. Baldona,CM,80,35
567,245308,M. Nérez,LI,80,31
568,238794,Vinícius Jr.,EI,79,18
569,227535,R. Bentancur,CM,79,22
570,233927,Lucas Paquetá,CM,79,21
571,229880,A. Wan-Bissaka,LD,79,21
572,231691,A. Lafont,GK,79,20
573,237678,I. Konaté,DF,79,20
574,225193,Merino,CM,79,23
575,228092,S. Berge,CM,79,21
576,228251,L. Pellegrini,CM,79,23
577,235805,F. Chiesa,ED,79,21
578,244260,Dani Olmo,CM,79,21
579,213160,R. Zobnin,CM,79,25
580,216388,A. Saint-Maximin,ED,79,22
581,224254,C. Pavón,ED,79,23
582,226229,T. Kehrer,DF,79,22
583,227796,C. Pulisic,EI,79,20
584,230938,F. Kessié,CM,79,22
585,235212,A. Hakimi,LI,79,20
586,235424,D. Samassékou,CM,79,23
587,235945,Marc Roca,CM,79,22
588,238476,D. Zagadou,DF,79,20
589,244369,V. Tsygankov,CD,79,21
590,210315,De Tomás,ST,79,24
591,213666,R. Loftus-Cheek,CM,79,23
592,216435,S. Lobotka,CM,79,24
593,220182,J. Denayer,DF,79,24
594,222331,L. Klostermann,LD,79,23
595,225663,A. Golovin,CM,79,23
596,225711,A. Diallo,DF,79,23
597,226851,B. Pavard,DF,79,23
598,229167,M. Rashica,EI,79,23
599,229984,B. Chilwell,LI,79,22
600,232381,Wesley,ST,79,22
601,236792,T. Souček,CM,79,24
602,241184,Junior Firpo,LI,79,22
603,205569,J. Ward-Prowse,CM,79,24
604,208330,A. Januzaj,ED,79,24
605,210411,Otávio,CD,79,24
606,212977,N. Stark,DF,79,24
607,213655,A. Iwobi,CI,79,23
608,214947,J. Gbamin,CM,79,23
609,220253,Munir,ST,79,23
610,220651,Angeliño,LI,79,22
611,220697,J. Maddison,CM,79,22
612,228941,André Silva,ST,79,23
613,231943,Richarlison,CD,79,22
614,232862,S. Nakajima,CI,79,24
615,233419,Raphinha,ED,79,22
616,202335,E. Dier,CM,79,25
617,207421,L. Trossard,EI,79,24
618,210455,Jonny,LI,79,25
619,210896,M. Sanson,CM,79,24
620,213991,J. Lerma,CM,79,24
621,216643,L. Dubois,LD,79,24
622,228336,F. Grillitsch,CM,79,23
623,192816,L. Cabrera,DF,79,27
624,199189,R. Barkley,CM,79,25
625,201377,J. Murillo,DF,79,27
626,202695,J. Tarkowski,DF,79,26
627,203775,L. Karius,GK,79,26
628,203841,N. Pope,GK,79,27
629,204082,J. Brooks,DF,79,26
630,204529,M. Batshuayi,ST,79,25
631,206511,M. Arnold,CM,79,25
632,207993,S. Kolašinac,LI,79,26
633,210047,F. Schär,DF,79,27
634,213516,Ricardo Horta,EI,79,24
635,215353,L. Alario,ST,79,26
636,221639,Mariano,ST,79,25
637,223597,R. Aguilar,LD,79,26
638,228229,F. Balbuena,DF,79,27
639,192227,S. Mustafi,DF,79,27
640,193601,G. Pezzella,DF,79,28
641,202429,D. da Costa,LD,79,25
642,202750,W. Boly,DF,79,28
643,205923,B. Davies,LI,79,26
644,209297,Fred,CM,79,26
645,218066,M. Samatta,ST,79,26
646,219693,Diego Carlos,DF,79,26
647,224069,K. Toko-Ekambi,ST,79,26
648,229909,A. Lunev,GK,79,27
649,231969,R. Malinovskyi,CM,79,26
650,183285,M. Sakho,DF,79,29
651,185422,J. King,MP,79,27
652,193408,H. Seferović,ST,79,27
653,194222,Laguardia,DF,79,29
654,194957,P. Jones,DF,79,27
655,197853,S. Aurier,LD,79,26
656,202884,L. Spinazzola,CI,79,26
657,204105,K. Lala,LD,79,27
658,204259,S. Arias,LD,79,27
659,205407,D. Baselli,CM,79,27
660,205686,T. Savanier,CM,79,27
661,205976,Leo Baptistao,ST,79,26
662,208004,J. Veltman,DF,79,27
663,216150,D. Zappacosta,LD,79,27
664,221445,Wu Lei,ST,79,27
665,113422,David Villa,ST,79,37
666,124375,B. Yılmaz,ST,79,33
667,140293,A. Mirante,GK,79,35
668,158232,S. Kalou,CI,79,33
669,158625,Dante,DF,79,35
670,158626,M. Debuchy,LD,79,33
671,159065,E. Lavezzi,ST,79,34
672,161956,Borja Valero,CM,79,34
673,166706,M. Škrtel,DF,79,34
674,169588,J. Evans,DF,79,31
675,172114,D. Valeri,CM,79,33
676,172862,N. Moisander,DF,79,33
677,173208,D. Criscito,LI,79,32
678,173221,A. Candreva,CD,79,32
679,173521,Marcano,DF,79,32
680,173909,K. Boateng,MP,79,32
681,176915,A. Fernández,CM,79,33
682,176919,N. Guzmán,GK,79,33
683,177604,Nacho Monreal,LI,79,33
684,177633,Ángel,ST,79,32
685,178085,Granero,CM,79,31
686,178311,Éder,ST,79,32
687,178415,R. Vormer,CM,79,31
688,180216,S. Coleman,LD,79,30
689,180819,A. Lallana,CM,79,31
690,182212,A. Modeste,ST,79,31
691,182945,M. Gradel,EI,79,31
692,183512,Yuri Berchiche,LI,79,29
693,184949,Mariano,LD,79,33
694,185239,O. Toprak,DF,79,29
695,185431,N. Kalinić,ST,79,31
696,186537,C. Stuani,ST,79,32
697,186569,S. Ulreich,GK,79,30
698,186832,K. Asamoah,LI,79,30
699,188081,Alex Teixeira,ST,79,29
700,188427,S. Lulić,CI,79,33
701,189250,S. Rondón,ST,79,29
702,189358,S. Kagawa,CM,79,30
703,189461,J. Wilshere,CM,79,27
704,189690,Guaita,GK,79,32
705,190143,Cote,LI,79,29
706,190264,Iago Falqué,MP,79,29
707,191180,J. Pastore,CM,79,30
708,191687,Maicon,DF,79,30
709,192492,F. Orellana,CD,79,33
710,192598,Elkeson,ST,79,29
711,192678,Kike García,ST,79,29
712,192679,Escudero,LI,79,29
713,192789,Mario Gaspar,LD,79,28
714,193152,Herrerín,GK,79,31
715,193469,Víctor Ruiz,DF,79,30
716,194728,I. Belfodil,ST,79,27
717,194794,A. Yarmolenko,CD,79,29
718,194845,W. Khazri,ST,79,28
719,196432,E. Pérez,CM,79,33
720,197083,D. Caligiuri,LD,79,31
721,199304,Danilo,LD,79,27
722,199393,N. Pallois,DF,79,31
723,199715,Vitolo,CI,79,29
